batch_id,timestamp,source,category,sku,title,price_pen,price_usd,price_date,rating,reviews,url,shipping_usd,total_usd
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0DFKC99VL,"Boxed INTEL CORE Ultra 9 Processor 285K (36M Cache, UP to 5.70 GHZ) FCLGA18W",1700.54,499.0,2026-07-14,4.7,0,,0.0,499.0
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0GMLJCBBM,Intel,1049.63,308.0,2026-07-14,4.7,0,,0.0,308.0
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0DMXB5DVP,"Intel Core Ultra 9 285K Arrow Lake 24-Core (8P+16E), LGA 1851, 125W Unlocked Desktop Processor for Z890 Motherboard BX80768285K Plus Mavark Pen Light (Intel Core Ultra 9)",2484.36,729.0,2026-07-14,4.7,0,,0.0,729.0
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0DT7CW7VR,Intel,556.99,163.44,2026-07-14,4.4,0,,0.0,163.44
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0DFK2WHF8,Intel,995.11,292.0,2026-07-14,4.7,0,,0.0,292.0
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0CGJDKLB8,Intel,1643.39,482.23,2026-07-14,4.2,0,,0.0,482.23
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0DFK2MH2D,Intel,1179.1,345.99,2026-07-14,4.8,0,,0.0,345.99
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0CGJDBCTK,Intel,1534.44,450.26,2026-07-14,4.2,0,,0.0,450.26
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0CHBJGFBC,Intel,1669.7,489.95,2026-07-14,4.3,0,,0.0,489.95
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B09FXDLX95,Intel,1462.23,429.07,2026-07-14,4.6,0,,0.0,429.07
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B09FWYK5M9,Intel,1172.28,343.99,2026-07-14,4.6,0,,0.0,343.99
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0BCF54SR1,Intel,2044.57,599.95,2026-07-14,4.4,0,,18.0,617.95
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0CQ24VW72,Intel,2067.64,606.72,2026-07-14,4.5,0,,0.0,606.72
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B086MG1C7D,Intel,1496.07,439.0,2026-07-14,4.8,0,,0.0,439.0
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B07S4MSXJL,Intel,473.7,139.0,2026-07-14,4.6,0,,0.0,139.0
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B07MRCGQQ4,Intel,678.0,198.95,2026-07-14,4.7,0,,18.0,216.95
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0G1YLJ3S7,Micro Center,2998.92,879.99,2026-07-14,5.0,0,,0.0,879.99
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0G1YP5FPS,Micro Center,2981.88,874.99,2026-07-14,5.0,0,,0.0,874.99
20260714_184900,2026-07-14T19:07:19.438527+00:00,amazon_usa,CPU,B0DX7CY3GR,Intel,3179.54,932.99,2026-07-14,0.0,0,,18.0,950.99
