batch_id,timestamp,source,category,sku,brand,title,price_pen,price_orig_pen,price_usd,price_date,discount_pct,rating,available_qty,url,available
20260718_233854,2026-07-19T00:05:00.426726+00:00,falabella_pe,CPU,155296748,INTEL,Procesador Core i5 3ra generación,93.9,129.9,27.64,2026-07-19,27.7,,True,https://www.falabella.com.pe/falabella-pe/product/155296748/procesador-intel-core-i5-3ra-generacion,True
20260718_233854,2026-07-19T00:05:00.426755+00:00,falabella_pe,CPU,151512444,INTEL,"Procesador Core I5-12500, 3.00-4.60Ghz, 18Mb Caché, Lga1700, Eficiente Y Potente Par",1099.0,1839.0,323.55,2026-07-19,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/151512444/procesador-intel-core-i5-12500-300-460ghz-18mb-cache-lga1700-eficiente-y-potente-par,True
20260718_233854,2026-07-19T00:05:00.426772+00:00,falabella_pe,CPU,141104309,INTEL,Procesador Core i5-12400 2.5GHz 4.4GHz Turbo 18MB LGA 1700,1289.0,1839.0,379.49,2026-07-19,29.9,,True,https://www.falabella.com.pe/falabella-pe/product/141104309/Procesador-Intel-Core-I5-12400-2.50GHZ-4.40GHZ-18MB-LGA-1700,True
20260718_233854,2026-07-19T00:05:00.426781+00:00,falabella_pe,CPU,155731742,INTEL,Procesador Core I5 12400 2.5Ghz 18Mb Lga 1700,1119.0,1570.0,329.44,2026-07-19,28.7,,True,https://www.falabella.com.pe/falabella-pe/product/155731742/procesador-intel-core-i5-12400-2-5ghz-18mb-lga-1700,True
20260718_233854,2026-07-19T00:05:00.426789+00:00,falabella_pe,CPU,154799176,INTEL,Procesador Core i5-12400 2.504.40GHz 18MB SmartCaché 117W,1309.0,2189.0,385.37,2026-07-19,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/154799176/procesador-intel-core-i5-12400-2-504-40ghz-18mb-smartcache-117w,True
20260718_233854,2026-07-19T00:05:00.426797+00:00,falabella_pe,CPU,153150616,INTEL,PROCESADOR I5 4TA GENERACION PARA LAPTOP,89.99,120.0,26.49,2026-07-19,25.0,,True,https://www.falabella.com.pe/falabella-pe/product/153150616/procesador-intel-i5-4ta-generacion-para-laptop,True
20260718_233854,2026-07-19T00:05:00.426804+00:00,falabella_pe,CPU,154488994,INTEL,"Procesador Core I5-14400 Quad-Core 2.50Ghz, 4.70Ghz Turbo, Socket Lga-1700, 8 Hilos",1219.0,2039.0,358.88,2026-07-19,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/154488994/procesador-intel-core-i5-14400-quad-core-2-50ghz-4-70ghz-turbo-socket-lga-1700-8-hilos,True
20260718_233854,2026-07-19T00:05:00.426813+00:00,falabella_pe,CPU,125168881,INTEL,Procesador Core i5-12400 12va Generación LGA1700,1066.0,,313.83,2026-07-19,,,True,https://www.falabella.com.pe/falabella-pe/product/125168881/Procesador-Intel-Core-i5-12400-12va-Generacion-LGA1700,True
20260718_233854,2026-07-19T00:05:00.426820+00:00,falabella_pe,CPU,125168875,INTEL,Procesador Core i5-12400 250440GHz LGA1700,1068.0,,314.42,2026-07-19,,,True,https://www.falabella.com.pe/falabella-pe/product/125168875/Procesador-Intel-Core-i5-12400-250440GHz-LGA1700,True
20260718_233854,2026-07-19T00:05:00.426828+00:00,falabella_pe,CPU,154799178,INTEL,Procesador Core I5-14400 20Mb Smart Cache 4.70 Ghz Socket Lga1700,1529.0,2549.0,450.14,2026-07-19,40.0,,True,https://www.falabella.com.pe/falabella-pe/product/154799178/procesador-intel-core-i5-14400-20mb-smart-cache-4-70-ghz-socket-lga1700,True
20260718_233854,2026-07-19T00:05:00.426835+00:00,falabella_pe,CPU,144187608,INTEL,PROCESADOR CORE I5 4460 CUARTA GENERACION,150.0,,44.16,2026-07-19,,,True,https://www.falabella.com.pe/falabella-pe/product/144187608/PROCESADOR-INTEL-CORE-I5-4460-CUARTA-GENERACION,True
20260718_233854,2026-07-19T00:05:00.426843+00:00,falabella_pe,CPU,155252764,INTEL,"Procesador Core i5-14400 2.50/4.70GHz, 20 MB Smart Caché, LGA1700, 65W/148W",1426.0,1584.0,419.82,2026-07-19,10.0,,True,https://www.falabella.com.pe/falabella-pe/product/155252764/procesador-intel-core-i5-14400-2-50-4-70ghz-20-mb-intel-smart-cache-lga1700-65w-148w,True
20260718_233854,2026-07-19T00:05:00.426849+00:00,falabella_pe,CPU,154926209,INTEL,Procesador Core i5-12600 3.7GHz 4.9GHz Turbo 20MB LGA 1700,1339.0,1909.0,394.21,2026-07-19,29.9,,True,https://www.falabella.com.pe/falabella-pe/product/154926209/procesador-intel-core-i5-12600-3-7ghz-4-9ghz-turbo-20mb-lga-1700,True
20260718_233854,2026-07-19T00:05:00.426857+00:00,falabella_pe,CPU,154488996,INTEL,"Procesador Core I5-14400F 14A Gen Quad-Core 2.50Ghz, 4.70Ghz Turbo, 20Mb Caché L3, L",949.0,1589.0,279.39,2026-07-19,40.3,,True,https://www.falabella.com.pe/falabella-pe/product/154488996/procesador-intel-core-i5-14400f-14a-gen-quad-core-2-50ghz-4-70ghz-turbo-20mb-cache-l3-l,True
20260718_233854,2026-07-19T00:05:00.426864+00:00,falabella_pe,CPU,133734241,INTEL,Procesador Core i5-14600KF 3 50 a 5 30GHz 24 MB LGA1700 125-181W,1251.0,1787.0,368.3,2026-07-19,30.0,,True,https://www.falabella.com.pe/falabella-pe/product/133734241/Procesador-Intel-Core-i5-14600KF-3-50-a-5-30GHz-24-MB-LGA1700-125-181W,True
20260718_233854,2026-07-19T00:05:00.426871+00:00,falabella_pe,CPU,151512451,INTEL,"Procesador Core I5-11400F 2.6Ghz Hasta 4.4Ghz, 6 Núcleos, 12Mb Lga 1200, Alto Rendim",639.0,1069.0,188.12,2026-07-19,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/151512451/procesador-intel-core-i5-11400f-26ghz-hasta-44ghz-6-nucleos-12mb-lga-1200-alto-rendim,True
20260718_233854,2026-07-19T00:05:00.426878+00:00,falabella_pe,CPU,133734234,INTEL,Procesador Core i5-14600K 3 50 a 5 30GHz 24 MB LGA1700 125W-181W,1298.0,2163.0,382.14,2026-07-19,40.0,,True,https://www.falabella.com.pe/falabella-pe/product/133734234/Procesador-Intel-Core-i5-14600K-3-50-a-5-30GHz-24-MB-LGA1700-125W-181W,True
20260718_233854,2026-07-19T00:05:00.426884+00:00,falabella_pe,CPU,152120292,INTEL,PROCESADOR CORE I5-9400 2.9 GHZ CACHE 9MB P-N BX80684I59400,866.67,,255.15,2026-07-19,,,True,https://www.falabella.com.pe/falabella-pe/product/152120292/procesador-intel-core-i5-9400-2-9-ghz-cache-9mb-p-n-bx80684i59400,True
20260718_233854,2026-07-19T00:05:00.426890+00:00,falabella_pe,CPU,136352964,INTEL,"Procesador Core i5-12400F, 2.50",1100.0,,323.84,2026-07-19,,,True,"https://www.falabella.com.pe/falabella-pe/product/136352964/Procesador-Intel-Core-i5-12400F,-2.50",True
20260718_233854,2026-07-19T00:05:00.426899+00:00,falabella_pe,CPU,154488988,INTEL,"Procesador Core I5-14600Kf 5.3Ghz, 24Mb De Caché, Socket Lga 1700 - Potencia Y Rendi",1349.0,2249.0,397.15,2026-07-19,40.0,,True,https://www.falabella.com.pe/falabella-pe/product/154488988/procesador-intel-core-i5-14600kf-5-3ghz-24mb-de-cache-socket-lga-1700-potencia-y-rendi,True
20260718_233854,2026-07-19T00:05:00.426906+00:00,falabella_pe,CPU,155177485,INTEL,"Procesador Core I5-14600K 5.3Ghz, 24Mb, Gráficos 770, Alto Rendimiento Y Veloc",1399.0,2339.0,411.87,2026-07-19,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/155177485/procesador-intel-core-i5-14600k-5-3ghz-24mb-graficos-intel-770-alto-rendimiento-y-veloc,True
20260718_233854,2026-07-19T00:05:00.426912+00:00,falabella_pe,CPU,141370538,INTEL,Procesador Core Ultra 5 225F 3 30-4 90 GHz 20MB Cache LGA1851,880.0,1467.0,259.07,2026-07-19,40.0,,True,https://www.falabella.com.pe/falabella-pe/product/141370538/Procesador-Intel-Core-Ultra-5-225F-3-30-4-90-GHz-20MB-Cache-LGA1851,True
20260718_233854,2026-07-19T00:05:00.426918+00:00,falabella_pe,CPU,146514003,INTEL,Procesador Intel® Core™ i5-10400,739.0,839.0,217.56,2026-07-19,11.9,,True,https://www.falabella.com.pe/falabella-pe/product/146514003/Procesador-Intel%C2%AE-Core%E2%84%A2-i5-10400,True
20260718_233854,2026-07-19T00:05:00.426926+00:00,falabella_pe,CPU,148422963,INTEL,Procesador Core I5 14400F 2.50/4.70 GHZ 20MB LGA 1700,899.9,999.0,264.93,2026-07-19,9.9,,True,https://www.falabella.com.pe/falabella-pe/product/148422963/Procesador-Intel-Core-I5-14400F-2.50-4.70-GHZ-20MB-LGA-1700,True
20260718_233854,2026-07-19T00:05:00.426932+00:00,falabella_pe,CPU,126618856,INTEL,PROCESADOR CORE I5-12400F 44GHZ 18MB CACHE L3 LGA1700 117W,859.0,1000.0,252.89,2026-07-19,14.1,,True,https://www.falabella.com.pe/falabella-pe/product/126618856/PROCESADOR-INTEL-CORE-I5-12400F-44GHZ-18MB-CACHE-L3-LGA1700-117W,True
20260718_233854,2026-07-19T00:05:00.426939+00:00,falabella_pe,CPU,133734230,INTEL,Procesador Core i5-12400F 2 50 a 4 40GHz 18MB L3 LGA1700 117W,771.0,964.0,226.99,2026-07-19,20.0,,True,https://www.falabella.com.pe/falabella-pe/product/133734230/Procesador-Intel-Core-i5-12400F-2-50-a-4-40GHz-18MB-L3-LGA1700-117W,True
20260718_233854,2026-07-19T00:05:00.426946+00:00,falabella_pe,CPU,146663307,INTEL,Procesador Core i5-14600KF 3.50/5.30GHZ BX8071514600KF,1199.9,1499.0,353.25,2026-07-19,20.0,,True,https://www.falabella.com.pe/falabella-pe/product/146663307/Procesador-Intel-Core-i5-14600KF-3.50-5.30GHZ-BX8071514600KF,True
20260718_233854,2026-07-19T00:05:00.426952+00:00,falabella_pe,CPU,151367791,INTEL,"Procesador Core I5-12400F 12A Gen Hexa-Core 2.50Ghz, 18Mb Caché, Socket Lga-1700",789.0,1319.0,232.28,2026-07-19,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/151367791/procesador-intel-core-i5-12400f-12a-gen-hexa-core-250ghz-18mb-cache-socket-lga-1700,True
20260718_233854,2026-07-19T00:05:00.426959+00:00,falabella_pe,CPU,155113341,INTEL,Procesador Core i5-11400F 2.6GHz 4.4GHz Turbo 12MB LGA 1200,669.0,959.0,196.96,2026-07-19,30.2,,True,https://www.falabella.com.pe/falabella-pe/product/155113341/procesador-intel-core-i5-11400f-2-6ghz-4-4ghz-turbo-12mb-lga-1200,True
20260718_233854,2026-07-19T00:05:00.426966+00:00,falabella_pe,CPU,153971251,INTEL,Procesador Core Ultra 5 LGA1851 para PC Desktop – Alto Rendimiento,1098.0,1150.0,323.25,2026-07-19,4.5,,True,https://www.falabella.com.pe/falabella-pe/product/153971251/procesador-intel-core-ultra-5-lga1851-para-pc-desktop-alto-rendimiento,True
20260718_233854,2026-07-19T00:05:00.426971+00:00,falabella_pe,CPU,152626800,INTEL,PROCESADOR CORE I5-12400F 2.50-4.40GHZ l P-N BX8071512400F,764.44,,225.05,2026-07-19,,,True,https://www.falabella.com.pe/falabella-pe/product/152626800/procesador-intel-core-i5-12400f-2-50-4-40ghz-l-p-n-bx8071512400f,True
20260718_233854,2026-07-19T00:05:00.426978+00:00,falabella_pe,CPU,144358580,INTEL,"Procesador Core Ultra 5 225F - 3.30/4.90Ghz, 20Mb Caché, Lga1851 Para Alto Rendimien",899.0,1499.0,264.67,2026-07-19,40.0,,True,https://www.falabella.com.pe/falabella-pe/product/144358580/procesador-intel-core-ultra-5-225f-3-30-4-90ghz-20mb-cache-lga1851-para-alto-rendimien,True
20260718_233854,2026-07-19T00:05:00.426985+00:00,falabella_pe,CPU,144358440,INTEL,"Procesador Core Ultra 5 245Kf 4.20-5.20Ghz, 24Mb Caché, Lga1851, Alto Rendimiento Pa",1079.0,1799.0,317.66,2026-07-19,40.0,,True,https://www.falabella.com.pe/falabella-pe/product/144358440/procesador-intel-core-ultra-5-245kf-4-20-5-20ghz-24mb-cache-lga1851-alto-rendimiento-pa,True
20260718_233854,2026-07-19T00:05:00.426992+00:00,falabella_pe,CPU,155550455,INTEL,Procesador De Escritorio Core I5-12400 6 Núcleos Hasta 4.40 Ghz Fclga1700,929.0,1310.0,273.5,2026-07-19,29.1,,True,https://www.falabella.com.pe/falabella-pe/product/155550455/procesador-de-escritorio-intel-core-i5-12400-6-nucleos-hasta-4-40-ghz-fclga1700,True
