batch_id,timestamp,source,category,sku,title,price_pen,price_usd,price_date,rating,reviews,url,shipping_usd,total_usd
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0DFKC99VL,Intel Core™ Ultra 9 Processor 285K 24 cores (8 P-cores + 16 E-cores) up to 5.7 GHz,453.24,133.33,2026-07-24,4.7,758,https://www.amazon.com/Intel-Core-Ultra-Processor-285K/dp/B0DFKC99VL,0.0,133.33
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0G1YLJ3S7,Micro Center CPU Motherboard Combo - Ultra 9 285K 24-Cores LGA 1851 Desktop Processor Bundle with Tuf Gaming Z890-Plus WiFi Motherboard,804.16,236.56,2026-07-24,5.0,1,https://www.amazon.com/Micro-Center-CPU-Motherboard-Combo/dp/B0G1YLJ3S7,0.0,236.56
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0GMLJCBBM,Intel Core™ Ultra 7 Processor 270K Plus 24 cores (8 P-cores + 16 E-cores) up to 5.5 GHz,279.63,82.26,2026-07-24,4.7,177,https://www.amazon.com/Intel%C2%AE-CoreTM-Processor-270K-P-cores/dp/B0GMLJCBBM,0.0,82.26
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0DTRK5WK3,Intel Core™ Ultra 9 Desktop Processor 285 24 Cores (8 P-cores + 16 E-cores) up to 5.6 GHz,589.56,173.43,2026-07-24,4.5,20,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DTRK5WK3,18.0,191.43
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0DT7JDLDH,"Intel Core™ Ultra 9 Desktop Processor 285 24 cores (8 P-cores + 16 E-cores) up to 5.6 GHz | 24 Cores and 24 Threads, Up to 5.6 Ghz Turbo, 36 MB Intel Smart Cache, FCLGA1851 Socket, Ddr5-6400, 65W Base",612.23,180.1,2026-07-24,4.5,61,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DT7JDLDH,0.0,180.1
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0DFK2WHF8,Intel Core Ultra 7 Desktop Processor 265KF - 20 cores (8 P-cores + 12 E-cores) up to 5.5 GHz,265.94,78.23,2026-07-24,4.7,521,https://www.amazon.com/Intel-Core-Ultra-Processor-265KF/dp/B0DFK2WHF8,0.0,78.23
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0DT7CW7VR,Intel Core™ Ultra 5 Desktop Processor 225F 10 cores (6 P-cores + 4 E-cores) up to 4.9 GHz,153.18,45.06,2026-07-24,4.5,84,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DT7CW7VR,0.0,45.06
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0DT7FY7P3,"Intel Core™ Ultra 7 Desktop Processor 265 20 cores (8 P-cores + 12 E-cores) up to 5.3 GHz | 20 Threads, 30 MB L3, LGA1851, Ddr5-6400 Support, 65W Base Power",337.42,99.26,2026-07-24,4.7,18,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DT7FY7P3,0.0,99.26
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0CHBJGFBC,Intel Core™ i9-14900K Desktop Processor 24 cores (8 P-cores + 16 E-cores) up to 6.0 GHz,438.35,128.95,2026-07-24,4.2,974,https://www.amazon.com/Intel-i9-14900K-Raptor-LGA1700-Processor/dp/B0CHBJGFBC,0.0,128.95
20260724_171552,2026-07-24T17:31:18.331153+00:00,amazon_usa,CPU,B0DT7BPC5Q,Intel Core™ Ultra 7 Desktop Processor 265F 20 cores (8 P-cores + 12 E-cores) up to 5.3 GHz,283.27,83.33,2026-07-24,4.2,16,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DT7BPC5Q,0.0,83.33
