batch_id,timestamp,source,category,sku,brand,title,price_pen,price_orig_pen,price_usd,price_date,discount_pct,rating,available_qty,url,available
20260722_091836,2026-07-22T09:39:15.059656+00:00,falabella_pe,CPU,155296748,INTEL,Procesador Core i5 3ra generación,89.9,129.9,26.46,2026-07-22,30.8,,True,https://www.falabella.com.pe/falabella-pe/product/155296748/procesador-intel-core-i5-3ra-generacion,True
20260722_091836,2026-07-22T09:39:15.059680+00:00,falabella_pe,CPU,151512444,INTEL,"Procesador Core I5-12500, 3.00-4.60Ghz, 18Mb Caché, Lga1700, Eficiente Y Potente Par",1099.0,1839.0,323.52,2026-07-22,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/151512444/procesador-intel-core-i5-12500-300-460ghz-18mb-cache-lga1700-eficiente-y-potente-par,True
20260722_091836,2026-07-22T09:39:15.059695+00:00,falabella_pe,CPU,154799176,INTEL,Procesador Core i5-12400 2.504.40GHz 18MB SmartCaché 117W,1309.0,2189.0,385.34,2026-07-22,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/154799176/procesador-intel-core-i5-12400-2-504-40ghz-18mb-smartcache-117w,True
20260722_091836,2026-07-22T09:39:15.059703+00:00,falabella_pe,CPU,155731742,INTEL,Procesador Core I5 12400 2.5Ghz 18Mb Lga 1700,1119.0,1570.0,329.41,2026-07-22,28.7,,True,https://www.falabella.com.pe/falabella-pe/product/155731742/procesador-intel-core-i5-12400-2-5ghz-18mb-lga-1700,True
20260722_091836,2026-07-22T09:39:15.059709+00:00,falabella_pe,CPU,153150616,INTEL,PROCESADOR I5 4TA GENERACION PARA LAPTOP,89.99,120.0,26.49,2026-07-22,25.0,,True,https://www.falabella.com.pe/falabella-pe/product/153150616/procesador-intel-i5-4ta-generacion-para-laptop,True
20260722_091836,2026-07-22T09:39:15.059715+00:00,falabella_pe,CPU,141104309,INTEL,Procesador Core i5-12400 2.5GHz 4.4GHz Turbo 18MB LGA 1700,1289.0,1839.0,379.45,2026-07-22,29.9,,True,https://www.falabella.com.pe/falabella-pe/product/141104309/Procesador-Intel-Core-I5-12400-2.50GHZ-4.40GHZ-18MB-LGA-1700,True
20260722_091836,2026-07-22T09:39:15.059719+00:00,falabella_pe,CPU,154488994,INTEL,"Procesador Core I5-14400 Quad-Core 2.50Ghz, 4.70Ghz Turbo, Socket Lga-1700, 8 Hilos",1219.0,2039.0,358.85,2026-07-22,40.2,,True,https://www.falabella.com.pe/falabella-pe/product/154488994/procesador-intel-core-i5-14400-quad-core-2-50ghz-4-70ghz-turbo-socket-lga-1700-8-hilos,True
20260722_091836,2026-07-22T09:39:15.059727+00:00,falabella_pe,CPU,125168875,INTEL,Procesador Core i5-12400 250440GHz LGA1700,1068.0,,314.4,2026-07-22,,,True,https://www.falabella.com.pe/falabella-pe/product/125168875/Procesador-Intel-Core-i5-12400-250440GHz-LGA1700,True
20260722_091836,2026-07-22T09:39:15.059733+00:00,falabella_pe,CPU,125168881,INTEL,Procesador Core i5-12400 12va Generación LGA1700,1066.0,,313.81,2026-07-22,,,True,https://www.falabella.com.pe/falabella-pe/product/125168881/Procesador-Intel-Core-i5-12400-12va-Generacion-LGA1700,True
20260722_091836,2026-07-22T09:39:15.059739+00:00,falabella_pe,CPU,154799178,INTEL,Procesador Core I5-14400 20Mb Smart Cache 4.70 Ghz Socket Lga1700,1529.0,2549.0,450.1,2026-07-22,40.0,,True,https://www.falabella.com.pe/falabella-pe/product/154799178/procesador-intel-core-i5-14400-20mb-smart-cache-4-70-ghz-socket-lga1700,True
