batch_id,timestamp,source,category,sku,brand,title,price_pen,price_orig_pen,price_usd,price_date,discount_pct,rating,available_qty,url,available
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,129103652,INTEL,PROCESADOR CORE i3-12100,750.0,780.0,221.15,2026-07-17,3.8,,True,https://www.falabella.com.pe/falabella-pe/product/129103652/PROCESADOR-INTEL-CORE-i3-12100,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,129088610,INTEL,Procesador gamer Core i3-10100 BX8070110100 de 4 núcleos y 4.3GHz,550.0,,162.18,2026-07-17,,,True,https://www.falabella.com.pe/falabella-pe/product/129088610/Procesador-gamer-Intel-Core-i3-10100-BX8070110100-de-4-nucleos-y-4.3GHz,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,155296748,INTEL,Procesador Core i5 3ra generación,93.9,129.9,27.69,2026-07-17,27.7,,True,https://www.falabella.com.pe/falabella-pe/product/155296748/procesador-intel-core-i5-3ra-generacion,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,144601925,INTEL,PROCESADOR CORE I3-4170 3.70GHZ LGA 1150 4TA GENERACION,74.9,99.0,22.09,2026-07-17,24.3,,True,https://www.falabella.com.pe/falabella-pe/product/144601925/procesador-intel-core-i3-4170-3-70ghz-lga-1150-4ta-generacion,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,142521384,INTEL,Procesador Core I5-12400f Lga1700,799.9,999.9,235.87,2026-07-17,20.0,,True,https://www.falabella.com.pe/falabella-pe/product/142521384/Procesador-Intel-Core-I5-12400f-Lga1700,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,144187491,INTEL,PROCESADOR CORE I7 4770 3.9GHZ CUARTA GENERACION,299.9,500.0,88.43,2026-07-17,40.0,,True,https://www.falabella.com.pe/falabella-pe/product/144187491/PROCESADOR-INTEL-CORE-I7-4770-3.9GHZ-CUARTA-GENERACION,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,143495334,INTEL,Procesador Core Ultra 9 285K 3.7-5.7GHz 36MB Smart Cache LGA1851,3120.9,4999.0,920.27,2026-07-17,37.6,,True,https://www.falabella.com.pe/falabella-pe/product/143495334/Procesador-Intel-Core-Ultra-9-285K-3.7-5.7GHz-36MB-Smart-Cache-LGA1851,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,143285975,GENERICO,PLACA MADRE H81 COOLMARK PARA INTEL 4TA Y 5TA GENERACION,159.9,290.0,47.15,2026-07-17,44.9,,True,https://www.falabella.com.pe/falabella-pe/product/143285975/PLACA-MADRE-H81-COOLMARK-PARA-INTEL-4TA-Y-5TA-GENERACION,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,130736925,AMD,Procesador Ryzen 7 8700F 4.1-5GHz 16MB L3 Cache 8Cores 4nm TDP 65W,1379.9,2399.0,406.89,2026-07-17,42.5,,True,https://www.falabella.com.pe/falabella-pe/product/130736925/Procesador-AMD-Ryzen-7-8700F-4.1-5GHz-16MB-L3-Cache-8Cores-4nm-TDP-65W,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,151492957,INTEL,PC DE OFICINA CORE I5 8GB RAM 256GB SSD CON SISTEMA OPERATIVO,758.9,899.9,223.78,2026-07-17,15.7,,True,https://www.falabella.com.pe/falabella-pe/product/151492957/pc-de-oficina-core-i5-8gb-ram-256gb-ssd-con-sistema-operativo,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,143517838,INTEL,PC DE OFICINA CORE I5 8GB RAM 256GB SSD CON MONITOR,1328.9,1599.9,391.86,2026-07-17,16.9,,True,https://www.falabella.com.pe/falabella-pe/product/143517838/PC-DE-OFICINA-CORE-I5-8GB-RAM-256GB-SSD-CON-MONITOR-DE-22-PULGADAS,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,152808494,INTEL,PC DE OFICINA CORE I5 8GB RAM 240GB SSD CON MONITOR,1299.9,1599.9,383.3,2026-07-17,18.8,,True,https://www.falabella.com.pe/falabella-pe/product/152808494/pc-de-oficina-core-i5-8gb-ram-240gb-ssd-con-monitor,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,155317670,INTEL,Computadora PC Core i5 6400 6TA GEN RAM 8GB SSD 240GB Monitor 24 FHD,1299.9,1999.0,383.3,2026-07-17,35.0,,True,https://www.falabella.com.pe/falabella-pe/product/155317670/computadora-pc-intel-core-i5-6400-6ta-gen-ram-8gb-ssd-240gb-monitor-24-fhd,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,155163212,INTEL,Computadora PC Core i5 8400 8VA GEN RAM 8GB SSD 240GB Monitor 24 FHD,1419.9,2400.0,418.69,2026-07-17,40.8,,True,https://www.falabella.com.pe/falabella-pe/product/155163212/computadora-pc-intel-core-i5-8400-8va-gen-ram-8gb-ssd-240gb-monitor-24-fhd,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,150138853,INTEL,PC Para Oficina Core I5 8GB Ram 512gb Ssd con Case Gamer,853.9,1199.0,251.79,2026-07-17,28.8,,True,https://www.falabella.com.pe/falabella-pe/product/150138853/PC-Para-Oficina-Core-I5-8GB-Ram-512gb-Ssd-con-Case-Gamer,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,143517472,INTEL,PC PARA OFICINA CORE I5 8GB RAM SSD 240GB,853.9,1200.0,251.79,2026-07-17,28.8,,True,https://www.falabella.com.pe/falabella-pe/product/143517472/PC-PARA-OFICINA-INTEL-CORE-I5-8GB-RAM-SSD-256GB,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,150139699,INTEL,PC Para Oficina Core I5 8GB Ram 512gb Ssd con Monitor,1299.9,1699.9,383.3,2026-07-17,23.5,,True,https://www.falabella.com.pe/falabella-pe/product/150139699/PC-Para-Oficina-Core-I5-8GB-Ram-512gb-Ssd-con-Monitor-24,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,155304418,INTEL,PC Gamer Core I5 16GB Ram 500GB Ssd 1TB HDD GRAFICA 8GB Y MONITOR,2099.9,2500.0,619.2,2026-07-17,16.0,,True,https://www.falabella.com.pe/falabella-pe/product/155304418/pc-gamer-core-i5-16gb-ram-500gb-ssd-1tb-hdd-grafica-8gb-y-monitor,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,152808764,INTEL,PC DE OFICINA CORE I5 8GB RAM 512GB SSD CON MONITOR,1399.9,1699.9,412.79,2026-07-17,17.6,,True,https://www.falabella.com.pe/falabella-pe/product/152808764/pc-de-oficina-core-i5-8gb-ram-512gb-ssd-con-monitor,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,126066239,INTEL,CPU CORE i5 10400 RAM 16GB SSD 500GB Windows 10 computadora PC,1599.9,2999.0,471.77,2026-07-17,46.7,,True,https://www.falabella.com.pe/falabella-pe/product/126066239/cpu-intel-core-i5-10400-ram-16gb-ssd-500gb-windows-10-computadora-pc,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,122319863,INTEL,Computadora Pc Core i5 3470 + Monitor 24'' RAM 8GB +SSD 240GB,1039.9,1999.0,306.64,2026-07-17,48.0,,True,https://www.falabella.com.pe/falabella-pe/product/122319863/Computadora-Pc-Intel-Core-i5-3470-+-Monitor-22''-RAM-8GB-+SSD-240GB,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,151478029,INTEL,PC DE OFICINA CORE I3 8GB RAM 256GB SSD,758.9,899.0,223.78,2026-07-17,15.6,,True,https://www.falabella.com.pe/falabella-pe/product/151478029/pc-de-oficina-core-i3-8gb-ram-512gb-ssd,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,153748557,INTEL,PC Gamer Core iI5 12400F 16GB Ram 1TB Ssd 6GB Tarjeta de video,2848.9,3500.0,840.06,2026-07-17,18.6,,True,https://www.falabella.com.pe/falabella-pe/product/153748557/pc-gamer-intel-core-ii5-12400f-16gb-ram-1tb-ssd-6gb-tarjeta-de-video,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,154618761,INTEL,Computadora PC Core i5 8400 RAM 16GB SSD 512GB Monitor 24 FHD,1769.9,2699.0,521.89,2026-07-17,34.4,,True,https://www.falabella.com.pe/falabella-pe/product/154618761/computadora-pc-intel-core-i5-8400-ram-16gb-ssd-512gb-monitor-24-fhd,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,152708565,INTEL,PC DE OFICINA CORE I3 8GB RAM 512GB SSD CON MONITOR,1233.9,1599.9,363.84,2026-07-17,22.9,,True,https://www.falabella.com.pe/falabella-pe/product/152708565/pc-de-oficina-core-i3-8gb-ram-512gb-ssd-con-monitor,True
20260717_054035,2026-07-17T06:00:17.079251+00:00,falabella_pe,CPU,144858484,INTEL,COMPUTADORA DE ESCRITORIO CORE I3/ 8GB RAM/ 240GB SSD Y MONITOR,1233.9,1500.0,363.84,2026-07-17,17.7,,True,https://www.falabella.com.pe/falabella-pe/product/144858484/COMPUTADORA-DE-ESCRITORIO-INTEL-CORE-I3-8GB-RAM-256GB-SSD-Y-MONITOR-22-,True
