batch_id,timestamp,source,category,sku,title,price_pen,price_usd,price_date,rating,reviews,url,shipping_usd,total_usd
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DFKC99VL,Intel Core™ Ultra 9 Processor 285K 24 cores (8 P-cores + 16 E-cores) up to 5.7 GHz,453.24,133.33,2026-07-24,4.7,758,https://www.amazon.com/Intel-Core-Ultra-Processor-285K/dp/B0DFKC99VL,18.0,151.33
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0G1YLJ3S7,Micro Center CPU Motherboard Combo - Ultra 9 285K 24-Cores LGA 1851 Desktop Processor Bundle with Tuf Gaming Z890-Plus WiFi Motherboard,804.16,236.56,2026-07-24,5.0,1,https://www.amazon.com/Micro-Center-CPU-Motherboard-Combo/dp/B0G1YLJ3S7,18.0,254.56
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0GMLJCBBM,Intel Core™ Ultra 7 Processor 270K Plus 24 cores (8 P-cores + 16 E-cores) up to 5.5 GHz,279.63,82.26,2026-07-24,4.7,177,https://www.amazon.com/Intel%C2%AE-CoreTM-Processor-270K-P-cores/dp/B0GMLJCBBM,18.0,100.26
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DMXB5DVP,"Intel Core Ultra 9 285K Arrow Lake 24-Core (8P+16E), LGA 1851, 125W Unlocked Desktop Processor for Z890 Motherboard BX80768285K Plus Mavark Pen Light (Intel Core Ultra 9)",666.18,195.97,2026-07-24,4.7,10,https://www.amazon.com/285K-Processor-Motherboard-BX80768285K-Mavark/dp/B0DMXB5DVP,18.0,213.97
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DTRK5WK3,Intel Core™ Ultra 9 Desktop Processor 285 24 Cores (8 P-cores + 16 E-cores) up to 5.6 GHz,589.56,173.43,2026-07-24,4.5,20,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DTRK5WK3,18.0,191.43
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DT7JDLDH,"Intel Core™ Ultra 9 Desktop Processor 285 24 cores (8 P-cores + 16 E-cores) up to 5.6 GHz | 24 Cores and 24 Threads, Up to 5.6 Ghz Turbo, 36 MB Intel Smart Cache, FCLGA1851 Socket, Ddr5-6400, 65W Base",612.23,180.1,2026-07-24,4.5,61,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DT7JDLDH,18.0,198.1
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0H6R63TX5,"Dell Tower Plus EBT2250 Desktop Ai Computer - Series 2 Intel Core Ultra 9 285K 24-Core Processor up to 5.7 GHz, 64GB DDR5 RAM, 512GB NVMe SSD, GeForce RTX 5070 12GB GDDR7, Windows 11 Pro, Graphite",3591.3,1056.45,2026-07-24,0.0,0,,18.0,1074.45
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DFK2WHF8,Intel Core Ultra 7 Desktop Processor 265KF - 20 cores (8 P-cores + 12 E-cores) up to 5.5 GHz,265.94,78.23,2026-07-24,4.7,521,https://www.amazon.com/Intel-Core-Ultra-Processor-265KF/dp/B0DFK2WHF8,18.0,96.23
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DT7CW7VR,Intel Core™ Ultra 5 Desktop Processor 225F 10 cores (6 P-cores + 4 E-cores) up to 4.9 GHz,153.18,45.06,2026-07-24,4.5,84,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DT7CW7VR,18.0,63.06
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DT7FY7P3,"Intel Core™ Ultra 7 Desktop Processor 265 20 cores (8 P-cores + 12 E-cores) up to 5.3 GHz | 20 Threads, 30 MB L3, LGA1851, Ddr5-6400 Support, 65W Base Power",337.42,99.26,2026-07-24,4.7,18,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DT7FY7P3,18.0,117.26
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B09FXDLX95,Intel Core i9-12900K Gaming Desktop Processor with Integrated Graphics and 16 (8P+8E) Cores up to 5.2 GHz Unlocked LGA1700 600 Series Chipset 125W,392.9,115.58,2026-07-24,4.6,2300,https://www.amazon.com/Intel-i9-12900K-Desktop-Processor-Unlocked/dp/B09FXDLX95,18.0,133.58
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B01DTYPZQC,Intel XEON 10 CORE PROCESSOR E5-2640V4 2.4GHZ 25MB SMART CACHE 8 GT/S QPI TDP 90W,54.83,16.13,2026-07-24,5.0,3,,18.0,34.13
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DT7BPC5Q,Intel Core™ Ultra 7 Desktop Processor 265F 20 cores (8 P-cores + 12 E-cores) up to 5.3 GHz,283.27,83.33,2026-07-24,4.2,16,https://www.amazon.com/Intel%C2%AE-CoreTM-Desktop-Processor-P-cores/dp/B0DT7BPC5Q,18.0,101.33
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B005404P9I,Intel Core i9-9900K Desktop Processor 8 Cores up to 5.0 GHz Turbo Unlocked LGA1151 300 Series 95W,392.02,115.32,2026-07-24,4.8,6200,https://www.amazon.com/Intel-i9-9900K-Desktop-Processor-Unlocked/dp/B005404P9I,18.0,133.32
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B07HHLX1R8,"Intel Core i5-9600K Desktop Processor 6 Cores up to 4.6 GHz Turbo unlocked LGA1151 300 Series 95W, BX80684I59600K",145.29,42.74,2026-07-24,4.8,8100,https://www.amazon.com/Intel-i5-9600K-Desktop-Processor-Unlocked/dp/B07HHLX1R8,18.0,60.74
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B086MG1C7D,Intel Core i9-10900KF Desktop Processor 10 Cores up to 5.3 GHz Unlocked Without Processor Graphics LGA1200 (Intel 400 Series chipset) 125W,401.16,118.01,2026-07-24,4.8,482,https://www.amazon.com/Intel-i9-10900KF-Processor-Unlocked-Graphics/dp/B086MG1C7D,18.0,136.01
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B07S4MSXJL,Intel Core i5-9500 Desktop Processor 6 Cores up to 4.GHz LGA1151 300 Series 65W (BX80684I59500),127.04,37.37,2026-07-24,4.6,125,https://www.amazon.com/Intel-i5-9500-Desktop-Processor-LGA1151/dp/B07S4MSXJL,18.0,55.37
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B08DHRG2X9,Intel Core™ i9-10850K Desktop Processor 10 Cores up to 5.2 GHz Unlocked LGA1200 (Intel® 400 Series chipset) 125W,328.96,96.77,2026-07-24,4.8,1600,https://www.amazon.com/Intel-i9-10850K-Desktop-Processor-Unlocked/dp/B08DHRG2X9,18.0,114.77
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0G1YP5FPS,Micro Center CPU Motherboard Combo - Ultra 9 285K 24-Cores LGA 1851 Desktop Processor Bundle with MAG Z890 Tomahawk WiFi Gaming Motherboard,795.02,233.87,2026-07-24,5.0,2,https://www.amazon.com/Micro-Center-CPU-Motherboard-Combo/dp/B0G1YP5FPS,18.0,251.87
20260724_130608,2026-07-24T18:18:41.996002+00:00,amazon_usa,CPU,B0DX7CY3GR,"Intel Ultra 9 Desktop Processor 285K - 24 cores (8P+16E) & ASUS ROG Maximus Z890 Hero ATX Motherboard, Advanced AI PC-Ready, DDR5, WiFi 7, 3X M.2, AI OC/Cooling/Networking Bundle",880.0,258.87,2026-07-24,0.0,0,https://www.amazon.com/Intel-Ultra-Desktop-Processor-285K/dp/B0DX7CY3GR,18.0,276.87
