batch_id,scraped_at,source,item_id,category,title,price_pen,original_price,discount_pct,seller,brand,condition,sold_quantity,available_qty,rating,reviews_count,url,fingerprint
20260710_155320,2026-07-10T15:56:34.947663+00:00,falabella,1414b65b583c,RAM,Memoria Ram KCP432SS6/8 8 Gb DDR4 3200Mhz SODIMM,0.0,0.0,0.0,,,new,0,0,0.0,0,,1b9cdd9d0a55592a78fd55e5ccb737d4
20260710_155320,2026-07-10T15:56:34.949327+00:00,falabella,2af5a3b9f4a4,RAM,Memoria RAM 16GB DDR4 3200Mhz para laptop,0.0,0.0,0.0,,,new,0,0,0.0,0,,f49285f763303892c55ff2c93382553f
20260710_155320,2026-07-10T15:56:34.951080+00:00,falabella,180a4db1080c,RAM,SOPORTE DE MEMORIA RAM LATITUDE 7480 P-N EC1S1000400,0.0,0.0,0.0,,,new,0,0,0.0,0,,b9bc814ac76771be3d322b899688018d
20260710_155320,2026-07-10T15:56:34.952737+00:00,falabella,27a2002bb667,RAM,Memoria ram ddr4 8gb 2666mhz LAPTOP,0.0,0.0,0.0,,,new,0,0,0.0,0,,25b2ceade8f478be49fc538f570ff65c
20260710_155320,2026-07-10T15:56:34.954820+00:00,falabella,5e1876399fdf,RAM,Memoria ram ddr4 8gb 2400mhz LAPTOP,0.0,0.0,0.0,,,new,0,0,0.0,0,,b5c3f23a4c2488efb87c34d5cc0c4bb1
20260710_155320,2026-07-10T15:56:34.956517+00:00,falabella,290e2102ad83,RAM,Memoria RAM TETT16G3200BU4C16 16GB DDR4 3200MHz,0.0,0.0,0.0,,,new,0,0,0.0,0,,9b89b7bf0b043994cf44b8e71defbf4d
20260710_155320,2026-07-10T15:56:34.958218+00:00,falabella,aaefb034bdab,RAM,Memoria RAM Samsung 16GB laptop DDR4 2400Mhz,0.0,0.0,0.0,,,new,0,0,0.0,0,,21a12a6c1850ee22f7fd9254144a3879
20260710_155320,2026-07-10T15:56:34.959961+00:00,falabella,3e44e59ab302,RAM,MEMORIA RAM DDR3 PC3L 1333MHZ 8GB PARA LAPTOP,0.0,0.0,0.0,,,new,0,0,0.0,0,,4ebba63e03b9ec39101dab215772fb89
20260710_155320,2026-07-10T15:56:38.889883+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",920.0,920.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,dbd088d588ada07bea96e6817dea0169
20260710_155320,2026-07-10T15:56:38.901296+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",920.0,920.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,dbd088d588ada07bea96e6817dea0169
20260710_155320,2026-07-10T15:56:38.902501+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",0.0,0.0,0.0,,,new,0,0,0.0,0,,0c09c9641dfc80db3683ba241392272e
20260710_155320,2026-07-10T15:56:38.905223+00:00,falabella,126bec050340,RAM,Memoria RAM Fury 16GB 3200 MHz CL20 SODIMM DDR4 KF432S20IB/16,0.0,0.0,0.0,,,new,0,0,0.0,0,,82ce0bafb192800088d198a50fd01a2e
20260710_155320,2026-07-10T15:56:38.907809+00:00,falabella,363e68c89763,RAM,Memoria ram ddr4 32gb 3600,0.0,0.0,0.0,,,new,0,0,0.0,0,,07be2ba9e58fa55d534c3d01696e2118
20260710_155320,2026-07-10T15:56:38.909833+00:00,falabella,8cb9738459f8,RAM,ValueRAM Memoria RAM DDR4 2400MHz 4GB C17 KVR24N17S64,0.0,0.0,0.0,,,new,0,0,0.0,0,,ec2efaf0146bd0a138ac9d6b68f5a3a7
20260710_155320,2026-07-10T15:56:38.911745+00:00,falabella,cc6f6978c3ad,RAM,Memoria ram ddr3 8gb 1600mhz LAPTOP,0.0,0.0,0.0,,,new,0,0,0.0,0,,f3ce98c80f8eae3b2b407bf37ceb9ea7
20260710_155320,2026-07-10T15:56:38.913546+00:00,falabella,1b512178f496,RAM,Memoria ram ddr4 8gb 3200mhz,0.0,0.0,0.0,,,new,0,0,0.0,0,,5c3d625b67c5f0a0edbd58ddc7fe4f90
20260710_155320,2026-07-10T15:56:38.915386+00:00,falabella,0671205f8268,RAM,Memoria RAM DE 4 GB modelo DDR4 2666,0.0,0.0,0.0,,,new,0,0,0.0,0,,ea26f6da06231ca7273f3b8bea63cd93
20260710_155320,2026-07-10T15:56:38.917219+00:00,falabella,2f0bad19f985,RAM,MEMORIA RAM PARA LAPTOP DDR4 16GB 3200,0.0,0.0,0.0,,,new,0,0,0.0,0,,d21792924c01cfdd3f22d23f46230a33
20260710_155320,2026-07-10T15:56:38.919572+00:00,falabella,d8bb5f642cc9,RAM,Memoria RAM Fury RGB 16GB DDR4 3000MHz C16 DIMM HX430C16FB4A16,0.0,0.0,0.0,,,new,0,0,0.0,0,,3d6d3bf4f455ef7fdf93ab41aa1ee824
20260710_155320,2026-07-10T15:56:38.921689+00:00,falabella,c702819fe923,RAM,Memoria Ram para Laptop KCP 16GB DDR4 3200Mhz SODIMM,0.0,0.0,0.0,,,new,0,0,0.0,0,,f173279883441ff83c673ae48ee44090
20260710_155320,2026-07-10T15:56:38.923941+00:00,falabella,2d76267fc48a,RAM,MEMORIA RAM LAPTOP DDR3 PC3L 1600MHZ 8GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,804890d08e1eaa34222e6a1b6b375ca3
20260710_155320,2026-07-10T15:56:38.926569+00:00,falabella,0a9ab87dccd3,RAM,Celular Moto G06 4GB + 128GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,16305954682ba4a86e6c8637abb58ddd
20260710_155320,2026-07-10T15:56:44.438520+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",920.0,920.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,dbd088d588ada07bea96e6817dea0169
20260710_155320,2026-07-10T15:56:44.449791+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",920.0,920.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,dbd088d588ada07bea96e6817dea0169
20260710_155320,2026-07-10T15:56:44.451006+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",0.0,0.0,0.0,,,new,0,0,0.0,0,,0c09c9641dfc80db3683ba241392272e
20260710_155320,2026-07-10T15:56:44.453687+00:00,falabella,126bec050340,RAM,Memoria RAM Fury 16GB 3200 MHz CL20 SODIMM DDR4 KF432S20IB/16,0.0,0.0,0.0,,,new,0,0,0.0,0,,82ce0bafb192800088d198a50fd01a2e
20260710_155320,2026-07-10T15:56:44.456244+00:00,falabella,363e68c89763,RAM,Memoria ram ddr4 32gb 3600,0.0,0.0,0.0,,,new,0,0,0.0,0,,07be2ba9e58fa55d534c3d01696e2118
20260710_155320,2026-07-10T15:56:44.458217+00:00,falabella,8cb9738459f8,RAM,ValueRAM Memoria RAM DDR4 2400MHz 4GB C17 KVR24N17S64,0.0,0.0,0.0,,,new,0,0,0.0,0,,ec2efaf0146bd0a138ac9d6b68f5a3a7
20260710_155320,2026-07-10T15:56:44.460087+00:00,falabella,cc6f6978c3ad,RAM,Memoria ram ddr3 8gb 1600mhz LAPTOP,0.0,0.0,0.0,,,new,0,0,0.0,0,,f3ce98c80f8eae3b2b407bf37ceb9ea7
20260710_155320,2026-07-10T15:56:44.461834+00:00,falabella,1b512178f496,RAM,Memoria ram ddr4 8gb 3200mhz,0.0,0.0,0.0,,,new,0,0,0.0,0,,5c3d625b67c5f0a0edbd58ddc7fe4f90
20260710_155320,2026-07-10T15:56:44.463652+00:00,falabella,0671205f8268,RAM,Memoria RAM DE 4 GB modelo DDR4 2666,0.0,0.0,0.0,,,new,0,0,0.0,0,,ea26f6da06231ca7273f3b8bea63cd93
20260710_155320,2026-07-10T15:56:44.465411+00:00,falabella,2f0bad19f985,RAM,MEMORIA RAM PARA LAPTOP DDR4 16GB 3200,0.0,0.0,0.0,,,new,0,0,0.0,0,,d21792924c01cfdd3f22d23f46230a33
20260710_155320,2026-07-10T15:56:44.467721+00:00,falabella,d8bb5f642cc9,RAM,Memoria RAM Fury RGB 16GB DDR4 3000MHz C16 DIMM HX430C16FB4A16,0.0,0.0,0.0,,,new,0,0,0.0,0,,3d6d3bf4f455ef7fdf93ab41aa1ee824
20260710_155320,2026-07-10T15:56:44.469702+00:00,falabella,c702819fe923,RAM,Memoria Ram para Laptop KCP 16GB DDR4 3200Mhz SODIMM,0.0,0.0,0.0,,,new,0,0,0.0,0,,f173279883441ff83c673ae48ee44090
20260710_155320,2026-07-10T15:56:44.471894+00:00,falabella,2d76267fc48a,RAM,MEMORIA RAM LAPTOP DDR3 PC3L 1600MHZ 8GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,804890d08e1eaa34222e6a1b6b375ca3
20260710_155320,2026-07-10T15:56:44.474526+00:00,falabella,0a9ab87dccd3,RAM,Celular Moto G06 4GB + 128GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,16305954682ba4a86e6c8637abb58ddd
20260710_155320,2026-07-10T15:57:51.268283+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,96.0,96.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,a4b6aa9c5c3ad40722374facc422e115
20260710_155320,2026-07-10T15:57:51.280085+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,96.0,96.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,a4b6aa9c5c3ad40722374facc422e115
20260710_155320,2026-07-10T15:57:51.281462+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,0.0,0.0,0.0,,,new,0,0,0.0,0,,0e408b4b1228dd07a06ccbd0849d61aa
20260710_155320,2026-07-10T15:57:51.285166+00:00,falabella,6f7b9c430e89,SSD,SSD WESTER DIGITAL SN350 500GB GREEN NVME M2,0.0,0.0,0.0,,,new,0,0,0.0,0,,bc4d922499ccfa79e9a6b2ab9c7039cf
