batch_id,timestamp,source,category,sku,title,price_pen,price_usd,price_date,rating,reviews,url,shipping_usd,total_usd
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0DFKC99VL,"Boxed INTEL CORE Ultra 9 Processor 285K (36M Cache, UP to 5.70 GHZ) FCLGA18W",5904.86,1741.18,2026-07-17,4.7,0,,0.0,1741.18
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0DFK2WHF8,Intel,3354.5,989.15,2026-07-17,4.7,0,,0.0,989.15
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0DTRK5WK3,Intel,7422.78,2188.77,2026-07-17,4.5,0,,18.0,2206.77
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0DT7FY7P3,Intel,4241.84,1250.8,2026-07-17,4.7,0,,0.0,1250.8
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0CGJDKLB8,Intel,5444.39,1605.4,2026-07-17,4.2,0,,0.0,1605.4
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0DT7CW7VR,Intel,1887.94,556.7,2026-07-17,4.4,0,,0.0,556.7
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0CHBJGFBC,Intel,5502.76,1622.61,2026-07-17,4.2,0,,18.0,1640.61
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0DT7BPC5Q,Intel,3630.22,1070.45,2026-07-17,4.2,0,,0.0,1070.45
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0CHBJXG7G,Intel,5399.25,1592.09,2026-07-17,4.3,0,,18.0,1610.09
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B09FXFJW2F,Intel,2067.85,609.75,2026-07-17,4.8,0,,18.0,627.75
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B086MG1C7D,Intel,5043.24,1487.11,2026-07-17,4.8,0,,0.0,1487.11
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0CQ2ZKDKB,Intel,7271.8,2144.25,2026-07-17,4.9,0,,18.0,2162.25
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B09GYLB4J6,Intel,4939.5,1456.52,2026-07-17,4.7,0,,18.0,1474.52
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0DFK8HHK4,Intel,2286.11,674.11,2026-07-17,4.4,0,,18.0,692.11
20260717_054035,2026-07-17T05:52:10.591534+00:00,amazon_usa,CPU,B0CGJDBCTK,Intel,5130.43,1512.82,2026-07-17,4.2,0,,0.0,1512.82
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B0GWKHR5VS,Acer,40208.0,11856.22,2026-07-17,0.0,0,,0.0,11856.22
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B09FWYK5M9,Intel,3951.78,1165.27,2026-07-17,4.6,0,,0.0,1165.27
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B0DYQ8MNZP,Thermaltake,34820.1,10267.48,2026-07-17,3.7,0,,0.0,10267.48
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B0F8RKR1TS,Thermaltake,37910.39,11178.72,2026-07-17,5.0,0,,0.0,11178.72
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B08X6PPTTH,Intel,5732.52,1690.36,2026-07-17,4.6,0,,0.0,1690.36
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B0FL2NVK1B,HP,45940.62,13546.61,2026-07-17,0.0,0,,18.0,13564.61
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B0FL2NNVPR,HP,51684.63,15240.36,2026-07-17,0.0,0,,18.0,15258.36
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B0DXVG8G7K,CyberpowerPC,39633.58,11686.84,2026-07-17,4.0,0,,0.0,11686.84
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B08X6KQSZ1,Intel,5158.13,1520.99,2026-07-17,4.5,0,,0.0,1520.99
20260717_054035,2026-07-17T05:52:14.523768+00:00,amazon_usa,CPU,B0DYQJTBHL,Thermaltake,41356.8,12194.97,2026-07-17,5.0,0,,0.0,12194.97
20260717_054035,2026-07-17T05:52:18.831401+00:00,amazon_usa,CPU,B0FG2XXT11,Skytech Gaming,33315.18,9823.72,2026-07-17,5.0,0,,0.0,9823.72
20260717_054035,2026-07-17T05:52:18.831401+00:00,amazon_usa,CPU,B0FG2SPM4M,Skytech Gaming,26422.36,7791.22,2026-07-17,5.0,0,,0.0,7791.22
20260717_054035,2026-07-17T05:52:18.831401+00:00,amazon_usa,CPU,B0FVPJR296,HP,48697.75,14359.61,2026-07-17,0.0,0,,0.0,14359.61
20260717_054035,2026-07-17T05:52:18.831401+00:00,amazon_usa,CPU,B005404P9I,Intel,5135.14,1514.21,2026-07-17,4.8,0,,0.0,1514.21
