batch_id,scraped_at,source,item_id,category,title,price_pen,original_price,discount_pct,seller,brand,condition,sold_quantity,available_qty,rating,reviews_count,url,fingerprint
20260710_153603,2026-07-10T15:37:58.989749+00:00,falabella,b5a95e21d021,GPU,ULTIMA Tarjeta de video RTX 5050 WINDFORCE OC V2 8G GDDR6,0.0,0.0,0.0,,,new,0,0,0.0,0,,64d52c75d40851a2cce1321ea8be5cf0
20260710_153603,2026-07-10T15:37:58.991477+00:00,falabella,4c6f04bbeb60,GPU,"Tarjeta de video GeForce RTX5060 Dual Fan GPU, 8GB GDDR7, PCIe Gen 5",0.0,0.0,0.0,,,new,0,0,0.0,0,,897439410d2dfb0c1966d372c83a093e
20260710_153603,2026-07-10T15:37:58.993590+00:00,falabella,4c6f04bbeb60,GPU,"Tarjeta de video GeForce RTX5060 Dual Fan GPU, 8GB GDDR7, PCIe Gen 5",0.0,0.0,0.0,,,new,0,0,0.0,0,,897439410d2dfb0c1966d372c83a093e
20260710_153603,2026-07-10T15:37:58.999504+00:00,falabella,139d107df2c8,GPU,"Riser Vertical Antec Shift Pcie 4.0 Para Gpu Rtx 40 - Conexión Optimizada, Diseño Blanco",0.0,0.0,0.0,,,new,0,0,0.0,0,,e1cf4f52c9ba921eff72bc7ba2e1b825
20260710_153603,2026-07-10T15:37:59.005651+00:00,falabella,0c1f40c61f12,GPU,"Riser Gpu Antec Shift Pcie 4.0 Vertical - Compatible Rtx 40, Diseño Elegante En Negro",0.0,0.0,0.0,,,new,0,0,0.0,0,,8382bb497e0233cda3a766e03cff6edd
20260710_153603,2026-07-10T15:38:02.435875+00:00,falabella,712e8342b894,GPU,ULTIMA Tarjeta de video RTX 5060 Ti EAGLE OC 8G GDDR7,3200.0,3200.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,c7acb9658a5a5e793a17715f091ea3da
20260710_153603,2026-07-10T15:38:02.437096+00:00,falabella,712e8342b894,GPU,ULTIMA Tarjeta de video RTX 5060 Ti EAGLE OC 8G GDDR7,3200.0,3200.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,c7acb9658a5a5e793a17715f091ea3da
20260710_153603,2026-07-10T15:38:02.438374+00:00,falabella,712e8342b894,GPU,ULTIMA Tarjeta de video RTX 5060 Ti EAGLE OC 8G GDDR7,0.0,0.0,0.0,,,new,0,0,0.0,0,,f53df6bbbaf4738b82745981ca1b5aac
20260710_153603,2026-07-10T15:38:02.440680+00:00,falabella,fa7a47059ab2,GPU,"Tarjeta de video GeForce RTX 5060 Ti OC, 8GB GDDR7, PCI Express 5.0 x8",0.0,0.0,0.0,,,new,0,0,0.0,0,,35b16a5c277628dcea91c7528457c971
20260710_153603,2026-07-10T15:38:02.443080+00:00,falabella,b5a95e21d021,GPU,ULTIMA Tarjeta de video RTX 5050 WINDFORCE OC V2 8G GDDR6,0.0,0.0,0.0,,,new,0,0,0.0,0,,64d52c75d40851a2cce1321ea8be5cf0
20260710_153603,2026-07-10T15:38:02.444796+00:00,falabella,4c6f04bbeb60,GPU,"Tarjeta de video GeForce RTX5060 Dual Fan GPU, 8GB GDDR7, PCIe Gen 5",0.0,0.0,0.0,,,new,0,0,0.0,0,,897439410d2dfb0c1966d372c83a093e
20260710_153603,2026-07-10T15:38:02.446694+00:00,falabella,4c6f04bbeb60,GPU,"Tarjeta de video GeForce RTX5060 Dual Fan GPU, 8GB GDDR7, PCIe Gen 5",0.0,0.0,0.0,,,new,0,0,0.0,0,,897439410d2dfb0c1966d372c83a093e
20260710_153603,2026-07-10T15:38:02.452234+00:00,falabella,139d107df2c8,GPU,"Riser Vertical Antec Shift Pcie 4.0 Para Gpu Rtx 40 - Conexión Optimizada, Diseño Blanco",0.0,0.0,0.0,,,new,0,0,0.0,0,,e1cf4f52c9ba921eff72bc7ba2e1b825
20260710_153603,2026-07-10T15:38:02.458070+00:00,falabella,0c1f40c61f12,GPU,"Riser Gpu Antec Shift Pcie 4.0 Vertical - Compatible Rtx 40, Diseño Elegante En Negro",0.0,0.0,0.0,,,new,0,0,0.0,0,,8382bb497e0233cda3a766e03cff6edd
20260710_153603,2026-07-10T15:38:57.808111+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",108.0,108.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,389e413ed397e7a2d0c29d87d7721182
20260710_153603,2026-07-10T15:38:57.809358+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",108.0,108.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,389e413ed397e7a2d0c29d87d7721182
20260710_153603,2026-07-10T15:38:57.810350+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",0.0,0.0,0.0,,,new,0,0,0.0,0,,0c09c9641dfc80db3683ba241392272e
20260710_153603,2026-07-10T15:38:57.813445+00:00,falabella,126bec050340,RAM,Memoria RAM Fury 16GB 3200 MHz CL20 SODIMM DDR4 KF432S20IB/16,0.0,0.0,0.0,,,new,0,0,0.0,0,,82ce0bafb192800088d198a50fd01a2e
20260710_153603,2026-07-10T15:38:57.816257+00:00,falabella,363e68c89763,RAM,Memoria ram ddr4 32gb 3600,0.0,0.0,0.0,,,new,0,0,0.0,0,,07be2ba9e58fa55d534c3d01696e2118
20260710_153603,2026-07-10T15:38:57.818349+00:00,falabella,8cb9738459f8,RAM,ValueRAM Memoria RAM DDR4 2400MHz 4GB C17 KVR24N17S64,0.0,0.0,0.0,,,new,0,0,0.0,0,,ec2efaf0146bd0a138ac9d6b68f5a3a7
20260710_153603,2026-07-10T15:38:57.820109+00:00,falabella,cc6f6978c3ad,RAM,Memoria ram ddr3 8gb 1600mhz LAPTOP,0.0,0.0,0.0,,,new,0,0,0.0,0,,f3ce98c80f8eae3b2b407bf37ceb9ea7
20260710_153603,2026-07-10T15:38:57.821793+00:00,falabella,1b512178f496,RAM,Memoria ram ddr4 8gb 3200mhz,0.0,0.0,0.0,,,new,0,0,0.0,0,,5c3d625b67c5f0a0edbd58ddc7fe4f90
20260710_153603,2026-07-10T15:38:57.823604+00:00,falabella,0671205f8268,RAM,Memoria RAM DE 4 GB modelo DDR4 2666,0.0,0.0,0.0,,,new,0,0,0.0,0,,ea26f6da06231ca7273f3b8bea63cd93
20260710_153603,2026-07-10T15:38:57.825342+00:00,falabella,2f0bad19f985,RAM,MEMORIA RAM PARA LAPTOP DDR4 16GB 3200,0.0,0.0,0.0,,,new,0,0,0.0,0,,d21792924c01cfdd3f22d23f46230a33
20260710_153603,2026-07-10T15:38:57.827929+00:00,falabella,d8bb5f642cc9,RAM,Memoria RAM Fury RGB 16GB DDR4 3000MHz C16 DIMM HX430C16FB4A16,0.0,0.0,0.0,,,new,0,0,0.0,0,,3d6d3bf4f455ef7fdf93ab41aa1ee824
20260710_153603,2026-07-10T15:38:57.829901+00:00,falabella,c702819fe923,RAM,Memoria Ram para Laptop KCP 16GB DDR4 3200Mhz SODIMM,0.0,0.0,0.0,,,new,0,0,0.0,0,,f173279883441ff83c673ae48ee44090
20260710_153603,2026-07-10T15:38:57.832227+00:00,falabella,2d76267fc48a,RAM,MEMORIA RAM LAPTOP DDR3 PC3L 1600MHZ 8GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,804890d08e1eaa34222e6a1b6b375ca3
20260710_153603,2026-07-10T15:38:57.834956+00:00,falabella,0a9ab87dccd3,RAM,Celular Moto G06 4GB + 128GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,16305954682ba4a86e6c8637abb58ddd
20260710_153603,2026-07-10T15:39:02.537755+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",108.0,108.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,389e413ed397e7a2d0c29d87d7721182
20260710_153603,2026-07-10T15:39:02.538961+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",108.0,108.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,389e413ed397e7a2d0c29d87d7721182
20260710_153603,2026-07-10T15:39:02.539942+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",0.0,0.0,0.0,,,new,0,0,0.0,0,,0c09c9641dfc80db3683ba241392272e
20260710_153603,2026-07-10T15:39:02.543042+00:00,falabella,126bec050340,RAM,Memoria RAM Fury 16GB 3200 MHz CL20 SODIMM DDR4 KF432S20IB/16,0.0,0.0,0.0,,,new,0,0,0.0,0,,82ce0bafb192800088d198a50fd01a2e
20260710_153603,2026-07-10T15:39:02.545841+00:00,falabella,363e68c89763,RAM,Memoria ram ddr4 32gb 3600,0.0,0.0,0.0,,,new,0,0,0.0,0,,07be2ba9e58fa55d534c3d01696e2118
20260710_153603,2026-07-10T15:39:02.547951+00:00,falabella,8cb9738459f8,RAM,ValueRAM Memoria RAM DDR4 2400MHz 4GB C17 KVR24N17S64,0.0,0.0,0.0,,,new,0,0,0.0,0,,ec2efaf0146bd0a138ac9d6b68f5a3a7
20260710_153603,2026-07-10T15:39:02.549746+00:00,falabella,cc6f6978c3ad,RAM,Memoria ram ddr3 8gb 1600mhz LAPTOP,0.0,0.0,0.0,,,new,0,0,0.0,0,,f3ce98c80f8eae3b2b407bf37ceb9ea7
20260710_153603,2026-07-10T15:39:02.551431+00:00,falabella,1b512178f496,RAM,Memoria ram ddr4 8gb 3200mhz,0.0,0.0,0.0,,,new,0,0,0.0,0,,5c3d625b67c5f0a0edbd58ddc7fe4f90
20260710_153603,2026-07-10T15:39:02.553227+00:00,falabella,0671205f8268,RAM,Memoria RAM DE 4 GB modelo DDR4 2666,0.0,0.0,0.0,,,new,0,0,0.0,0,,ea26f6da06231ca7273f3b8bea63cd93
20260710_153603,2026-07-10T15:39:02.554962+00:00,falabella,2f0bad19f985,RAM,MEMORIA RAM PARA LAPTOP DDR4 16GB 3200,0.0,0.0,0.0,,,new,0,0,0.0,0,,d21792924c01cfdd3f22d23f46230a33
20260710_153603,2026-07-10T15:39:02.557566+00:00,falabella,d8bb5f642cc9,RAM,Memoria RAM Fury RGB 16GB DDR4 3000MHz C16 DIMM HX430C16FB4A16,0.0,0.0,0.0,,,new,0,0,0.0,0,,3d6d3bf4f455ef7fdf93ab41aa1ee824
20260710_153603,2026-07-10T15:39:02.559550+00:00,falabella,c702819fe923,RAM,Memoria Ram para Laptop KCP 16GB DDR4 3200Mhz SODIMM,0.0,0.0,0.0,,,new,0,0,0.0,0,,f173279883441ff83c673ae48ee44090
20260710_153603,2026-07-10T15:39:02.561886+00:00,falabella,2d76267fc48a,RAM,MEMORIA RAM LAPTOP DDR3 PC3L 1600MHZ 8GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,804890d08e1eaa34222e6a1b6b375ca3
20260710_153603,2026-07-10T15:39:02.564640+00:00,falabella,0a9ab87dccd3,RAM,Celular Moto G06 4GB + 128GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,16305954682ba4a86e6c8637abb58ddd
20260710_153603,2026-07-10T15:39:06.916585+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",108.0,108.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,389e413ed397e7a2d0c29d87d7721182
20260710_153603,2026-07-10T15:39:06.917775+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",108.0,108.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,389e413ed397e7a2d0c29d87d7721182
20260710_153603,2026-07-10T15:39:06.918738+00:00,falabella,a79672e35dba,RAM,"Memoria RAM HyperX Fury Blue, 8GB, DDR3, 1600 MHz",0.0,0.0,0.0,,,new,0,0,0.0,0,,0c09c9641dfc80db3683ba241392272e
20260710_153603,2026-07-10T15:39:06.921804+00:00,falabella,126bec050340,RAM,Memoria RAM Fury 16GB 3200 MHz CL20 SODIMM DDR4 KF432S20IB/16,0.0,0.0,0.0,,,new,0,0,0.0,0,,82ce0bafb192800088d198a50fd01a2e
20260710_153603,2026-07-10T15:39:06.924572+00:00,falabella,363e68c89763,RAM,Memoria ram ddr4 32gb 3600,0.0,0.0,0.0,,,new,0,0,0.0,0,,07be2ba9e58fa55d534c3d01696e2118
20260710_153603,2026-07-10T15:39:06.926680+00:00,falabella,8cb9738459f8,RAM,ValueRAM Memoria RAM DDR4 2400MHz 4GB C17 KVR24N17S64,0.0,0.0,0.0,,,new,0,0,0.0,0,,ec2efaf0146bd0a138ac9d6b68f5a3a7
20260710_153603,2026-07-10T15:39:06.928433+00:00,falabella,cc6f6978c3ad,RAM,Memoria ram ddr3 8gb 1600mhz LAPTOP,0.0,0.0,0.0,,,new,0,0,0.0,0,,f3ce98c80f8eae3b2b407bf37ceb9ea7
20260710_153603,2026-07-10T15:39:06.930097+00:00,falabella,1b512178f496,RAM,Memoria ram ddr4 8gb 3200mhz,0.0,0.0,0.0,,,new,0,0,0.0,0,,5c3d625b67c5f0a0edbd58ddc7fe4f90
20260710_153603,2026-07-10T15:39:06.931904+00:00,falabella,0671205f8268,RAM,Memoria RAM DE 4 GB modelo DDR4 2666,0.0,0.0,0.0,,,new,0,0,0.0,0,,ea26f6da06231ca7273f3b8bea63cd93
20260710_153603,2026-07-10T15:39:06.933632+00:00,falabella,2f0bad19f985,RAM,MEMORIA RAM PARA LAPTOP DDR4 16GB 3200,0.0,0.0,0.0,,,new,0,0,0.0,0,,d21792924c01cfdd3f22d23f46230a33
20260710_153603,2026-07-10T15:39:06.936184+00:00,falabella,d8bb5f642cc9,RAM,Memoria RAM Fury RGB 16GB DDR4 3000MHz C16 DIMM HX430C16FB4A16,0.0,0.0,0.0,,,new,0,0,0.0,0,,3d6d3bf4f455ef7fdf93ab41aa1ee824
20260710_153603,2026-07-10T15:39:06.938144+00:00,falabella,c702819fe923,RAM,Memoria Ram para Laptop KCP 16GB DDR4 3200Mhz SODIMM,0.0,0.0,0.0,,,new,0,0,0.0,0,,f173279883441ff83c673ae48ee44090
20260710_153603,2026-07-10T15:39:06.940464+00:00,falabella,2d76267fc48a,RAM,MEMORIA RAM LAPTOP DDR3 PC3L 1600MHZ 8GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,804890d08e1eaa34222e6a1b6b375ca3
20260710_153603,2026-07-10T15:39:06.943172+00:00,falabella,0a9ab87dccd3,RAM,Celular Moto G06 4GB + 128GB,0.0,0.0,0.0,,,new,0,0,0.0,0,,16305954682ba4a86e6c8637abb58ddd
20260710_153603,2026-07-10T15:40:06.080924+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,1470.0,1470.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,c0f70da6bf85de7d2d139c28848ecb00
20260710_153603,2026-07-10T15:40:06.082165+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,1470.0,1470.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,c0f70da6bf85de7d2d139c28848ecb00
20260710_153603,2026-07-10T15:40:06.083383+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,0.0,0.0,0.0,,,new,0,0,0.0,0,,0e408b4b1228dd07a06ccbd0849d61aa
20260710_153603,2026-07-10T15:40:06.087920+00:00,falabella,6f7b9c430e89,SSD,SSD WESTER DIGITAL SN350 500GB GREEN NVME M2,0.0,0.0,0.0,,,new,0,0,0.0,0,,bc4d922499ccfa79e9a6b2ab9c7039cf
20260710_153603,2026-07-10T15:40:06.090237+00:00,falabella,7511115af7db,SSD,Disco Sólido 1TB P1 NVMe M2 Internal SSD - CT1000P1SSD8,0.0,0.0,0.0,,,new,0,0,0.0,0,,ea39c0b7e9c1dea9c784f82f26ec0ebe
20260710_153603,2026-07-10T15:40:06.092121+00:00,falabella,f1d0e5a32ffa,SSD,Disco ssd wd green sn350 500gb nvme m2 2280 pcie,0.0,0.0,0.0,,,new,0,0,0.0,0,,121e9513f0cc0c5dfe2613103102c5c6
20260710_153603,2026-07-10T15:40:06.094084+00:00,falabella,8ac3cd7913b3,SSD,Disco SSD SN350 500GB Green NVME M2 2280 WDS500G2G0C,0.0,0.0,0.0,,,new,0,0,0.0,0,,11b318cd0b23dc9b0b0fa7cdc539dd59
20260710_153603,2026-07-10T15:40:06.096631+00:00,falabella,5f1288433167,SSD,Disco Solido SSD interno SKC3000 2TB M2 SSD NVMe Gen4,0.0,0.0,0.0,,,new,0,0,0.0,0,,395a8980d7793948cac58bc4d49a8b11
20260710_153603,2026-07-10T15:40:06.099147+00:00,falabella,519fd7511cdb,SSD,SSD NVMe Interno M2 2280 Optimus 5100 1TB PCIe Gen4,0.0,0.0,0.0,,,new,0,0,0.0,0,,eedd69a892d49be80081a331434af6bb
20260710_153603,2026-07-10T15:40:06.101022+00:00,falabella,ee4cf6be075d,SSD,Disco Solido SSD WD SN350 Green 2TB NVMe M2 2280 PCIe Gen3 WDS200T3G0C,0.0,0.0,0.0,,,new,0,0,0.0,0,,1d633b3afca3b91cfff8c044640d0496
20260710_153603,2026-07-10T15:40:06.107642+00:00,falabella,2b671ee47db3,SSD,Disco Solido SSD NV3 500GB M2 2280 NVMe PCIe 4.0 SNV3S/500G,0.0,0.0,0.0,,,new,0,0,0.0,0,,3650034386d500828e584a0a840bfe64
20260710_153603,2026-07-10T15:40:09.726014+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,1470.0,1470.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,c0f70da6bf85de7d2d139c28848ecb00
20260710_153603,2026-07-10T15:40:09.727269+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,1470.0,1470.0,0.0,,,new,0,0,0.0,0,https://www.falabella.com.pe,c0f70da6bf85de7d2d139c28848ecb00
20260710_153603,2026-07-10T15:40:09.728493+00:00,falabella,e840c3bfee67,SSD,Disco Sólido FURY Renegade 1TB SSD NVMe M2 con Disipador PC Ps5,0.0,0.0,0.0,,,new,0,0,0.0,0,,0e408b4b1228dd07a06ccbd0849d61aa
20260710_153603,2026-07-10T15:40:09.733021+00:00,falabella,6f7b9c430e89,SSD,SSD WESTER DIGITAL SN350 500GB GREEN NVME M2,0.0,0.0,0.0,,,new,0,0,0.0,0,,bc4d922499ccfa79e9a6b2ab9c7039cf
20260710_153603,2026-07-10T15:40:09.735330+00:00,falabella,7511115af7db,SSD,Disco Sólido 1TB P1 NVMe M2 Internal SSD - CT1000P1SSD8,0.0,0.0,0.0,,,new,0,0,0.0,0,,ea39c0b7e9c1dea9c784f82f26ec0ebe
20260710_153603,2026-07-10T15:40:09.737241+00:00,falabella,f1d0e5a32ffa,SSD,Disco ssd wd green sn350 500gb nvme m2 2280 pcie,0.0,0.0,0.0,,,new,0,0,0.0,0,,121e9513f0cc0c5dfe2613103102c5c6
20260710_153603,2026-07-10T15:40:09.739214+00:00,falabella,8ac3cd7913b3,SSD,Disco SSD SN350 500GB Green NVME M2 2280 WDS500G2G0C,0.0,0.0,0.0,,,new,0,0,0.0,0,,11b318cd0b23dc9b0b0fa7cdc539dd59
20260710_153603,2026-07-10T15:40:09.741736+00:00,falabella,5f1288433167,SSD,Disco Solido SSD interno SKC3000 2TB M2 SSD NVMe Gen4,0.0,0.0,0.0,,,new,0,0,0.0,0,,395a8980d7793948cac58bc4d49a8b11
20260710_153603,2026-07-10T15:40:09.744232+00:00,falabella,519fd7511cdb,SSD,SSD NVMe Interno M2 2280 Optimus 5100 1TB PCIe Gen4,0.0,0.0,0.0,,,new,0,0,0.0,0,,eedd69a892d49be80081a331434af6bb
20260710_153603,2026-07-10T15:40:09.746077+00:00,falabella,ee4cf6be075d,SSD,Disco Solido SSD WD SN350 Green 2TB NVMe M2 2280 PCIe Gen3 WDS200T3G0C,0.0,0.0,0.0,,,new,0,0,0.0,0,,1d633b3afca3b91cfff8c044640d0496
20260710_153603,2026-07-10T15:40:09.752750+00:00,falabella,2b671ee47db3,SSD,Disco Solido SSD NV3 500GB M2 2280 NVMe PCIe 4.0 SNV3S/500G,0.0,0.0,0.0,,,new,0,0,0.0,0,,3650034386d500828e584a0a840bfe64
