batch_id,timestamp,source,category,sku,title,price_pen,price_usd,price_date,rating,reviews,url,shipping_usd,total_usd
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0DFKC99VL,"Boxed INTEL CORE Ultra 9 Processor 285K (36M Cache, UP to 5.70 GHZ) FCLGA18W",1646.12,484.88,2026-07-13,4.7,0,,18.0,502.88
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0G1YLJ3S7,Micro Center,3021.43,889.99,2026-07-13,5.0,0,,0.0,889.99
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0DMXB5DVP,"Intel Core Ultra 9 285K Arrow Lake 24-Core (8P+16E), LGA 1851, 125W Unlocked Desktop Processor for Z890 Motherboard BX80768285K Plus Mavark Pen Light (Intel Core Ultra 9)",2474.88,729.0,2026-07-13,4.7,0,,0.0,729.0
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0GMLJCBBM,Intel,1057.51,311.5,2026-07-13,4.7,0,,0.0,311.5
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0CGJDKLB8,Intel,1628.57,479.71,2026-07-13,4.2,0,,0.0,479.71
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0DFK2WHF8,Intel,998.07,293.99,2026-07-13,4.7,0,,0.0,293.99
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0DTRK5WK3,Intel,2195.62,646.74,2026-07-13,4.5,0,,18.0,664.74
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0CHBJGFBC,Intel,1629.52,479.99,2026-07-13,4.3,0,,18.0,497.99
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0DT7BPC5Q,Intel,1072.79,316.0,2026-07-13,4.2,0,,0.0,316.0
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B09FWYK5M9,Intel,1167.81,343.99,2026-07-13,4.6,0,,0.0,343.99
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B086MG1C7D,Intel,1490.36,439.0,2026-07-13,4.8,0,,0.0,439.0
20260713_091925,2026-07-13T09:36:21.209066+00:00,amazon_usa,CPU,B0CQ24VW72,Intel,2059.75,606.72,2026-07-13,4.5,0,,0.0,606.72
