epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
3,,1139,,479.86346435546875,,,,,
3,,1149,,462.185546875,,,,,
3,,1159,,429.8750915527344,,,,,
3,,1169,,365.7905578613281,,,,,
3,,1179,,457.1596984863281,,,,,
3,,1189,,495.5439758300781,,,,,
3,,1199,,423.03912353515625,,,,,
3,,1209,,416.21868896484375,,,,,
3,,1219,,443.7744445800781,,,,,
3,,1229,,456.37164306640625,,,,,
3,,1239,,348.8402404785156,,,,,
3,,1249,,373.76495361328125,,,,,
3,,1259,,381.69866943359375,,,,,
3,,1269,,437.621826171875,,,,,
3,,1279,,1755.3524169921875,,,,,
3,,1289,,357.34710693359375,,,,,
3,,1299,,413.299560546875,,,,,
3,,1309,,344.30047607421875,,,,,
3,,1319,,386.5898742675781,,,,,
3,,1329,,416.9198303222656,,,,,
3,,1339,,417.7427978515625,,,,,
3,,1349,,402.0379638671875,,,,,
3,,1359,,392.372802734375,,,,,
3,,1369,,563.4415283203125,,,,,
3,,1379,,499.61761474609375,,,,,
3,,1389,,411.45074462890625,,,,,
3,,1399,,406.9953918457031,,,,,
3,,1409,,457.5303039550781,,,,,
3,,1419,,372.51165771484375,,,,,
3,,1429,,404.60040283203125,,,,,
3,,1439,,2297.427978515625,,,,,
3,,1449,,386.40789794921875,,,,,
3,,1459,,478.8056335449219,,,,,
3,,1469,,469.3699951171875,,,,,
3,,1471,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
3,,1471,508.6044921875,,,,,,
,0.001,1472,,,,,,,
4,,1479,,482.68017578125,,,,,
4,,1489,,383.4479675292969,,,,,
4,,1499,,431.6620178222656,,,,,
4,,1509,,363.385009765625,,,,,
4,,1519,,500.2403259277344,,,,,
4,,1529,,495.4393310546875,,,,,
4,,1539,,485.8669738769531,,,,,
4,,1549,,384.2835998535156,,,,,
4,,1559,,429.0818786621094,,,,,
4,,1569,,325.26812744140625,,,,,
4,,1579,,547.4005126953125,,,,,
4,,1589,,502.58843994140625,,,,,
4,,1599,,498.805419921875,,,,,
4,,1609,,441.5282897949219,,,,,
4,,1619,,558.671142578125,,,,,
4,,1629,,460.3233642578125,,,,,
4,,1639,,315.62969970703125,,,,,
4,,1649,,380.4429016113281,,,,,
4,,1659,,433.63751220703125,,,,,
4,,1669,,380.0076599121094,,,,,
4,,1679,,403.7277526855469,,,,,
4,,1689,,438.4438171386719,,,,,
4,,1699,,326.1817321777344,,,,,
4,,1709,,456.16534423828125,,,,,
4,,1719,,483.83233642578125,,,,,
4,,1729,,461.1792907714844,,,,,
4,,1739,,488.8804626464844,,,,,
4,,1749,,425.8013916015625,,,,,
4,,1759,,454.2550048828125,,,,,
4,,1769,,425.3511962890625,,,,,
4,,1779,,347.3644714355469,,,,,
4,,1789,,466.37481689453125,,,,,
4,,1799,,660.5574951171875,,,,,
4,,1809,,363.9864807128906,,,,,
4,,1819,,331.0653076171875,,,,,
4,,1829,,415.96844482421875,,,,,
4,,1839,,457.86993408203125,,,,,
4,,1839,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
4,,1839,505.20550537109375,,,,,,
,0.001,1840,,,,,,,
5,,1849,,294.1930236816406,,,,,
5,,1859,,419.60406494140625,,,,,
5,,1869,,354.6863098144531,,,,,
5,,1879,,447.8138427734375,,,,,
5,,1889,,559.2251586914062,,,,,
5,,1899,,323.920166015625,,,,,
5,,1909,,346.87939453125,,,,,
5,,1919,,342.6844482421875,,,,,
5,,1929,,457.31719970703125,,,,,
5,,1939,,497.12823486328125,,,,,
5,,1949,,462.6674499511719,,,,,
5,,1959,,435.91351318359375,,,,,
5,,1969,,431.4539794921875,,,,,
5,,1979,,450.788330078125,,,,,
5,,1989,,318.4986572265625,,,,,
5,,1999,,494.8008728027344,,,,,
5,,2009,,461.4254150390625,,,,,
5,,2019,,590.722412109375,,,,,
5,,2029,,432.2821044921875,,,,,
5,,2039,,528.5055541992188,,,,,
5,,2049,,367.89892578125,,,,,
5,,2059,,441.30780029296875,,,,,
5,,2069,,435.5838623046875,,,,,
5,,2079,,431.146728515625,,,,,
5,,2089,,404.61273193359375,,,,,
5,,2099,,427.96673583984375,,,,,
5,,2109,,532.1690063476562,,,,,
5,,2119,,443.79913330078125,,,,,
5,,2129,,352.33306884765625,,,,,
5,,2139,,425.6181335449219,,,,,
5,,2149,,328.64361572265625,,,,,
5,,2159,,385.1966552734375,,,,,
5,,2169,,388.23834228515625,,,,,
5,,2179,,366.98492431640625,,,,,
5,,2189,,444.585693359375,,,,,
5,,2199,,469.7497863769531,,,,,
5,,2207,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
5,,2207,508.6031799316406,,,,,,
,0.0005,2208,,,,,,,
6,,2209,,512.7736206054688,,,,,
6,,2219,,453.18377685546875,,,,,
6,,2229,,339.1691589355469,,,,,
6,,2239,,516.2722778320312,,,,,
6,,2249,,405.3597717285156,,,,,
6,,2259,,392.37969970703125,,,,,
6,,2269,,462.0009460449219,,,,,
6,,2279,,531.9078369140625,,,,,
6,,2289,,292.0829772949219,,,,,
6,,2299,,569.4959716796875,,,,,
6,,2309,,560.05859375,,,,,
6,,2319,,390.77362060546875,,,,,
6,,2329,,601.0010986328125,,,,,
6,,2339,,451.39508056640625,,,,,
6,,2349,,511.3412780761719,,,,,
6,,2359,,458.00750732421875,,,,,
6,,2369,,522.9730224609375,,,,,
6,,2379,,456.53021240234375,,,,,
6,,2389,,409.9654541015625,,,,,
6,,2399,,534.60546875,,,,,
6,,2409,,438.73944091796875,,,,,
6,,2419,,492.55865478515625,,,,,
6,,2429,,498.15924072265625,,,,,
6,,2439,,383.6337585449219,,,,,
6,,2449,,414.4073181152344,,,,,
6,,2459,,469.74273681640625,,,,,
6,,2469,,359.8863525390625,,,,,
6,,2479,,437.7056884765625,,,,,
6,,2489,,369.50933837890625,,,,,
6,,2499,,586.4892578125,,,,,
6,,2509,,579.8848876953125,,,,,
6,,2519,,494.3602294921875,,,,,
6,,2529,,317.101318359375,,,,,
6,,2539,,460.26556396484375,,,,,
6,,2549,,434.01641845703125,,,,,
6,,2559,,2048.30615234375,,,,,
6,,2569,,434.8062744140625,,,,,
6,,2575,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
6,,2575,508.92718505859375,,,,,,
,0.0005,2576,,,,,,,
7,,2579,,422.2838134765625,,,,,
7,,2589,,462.3668212890625,,,,,
7,,2599,,415.52978515625,,,,,
7,,2609,,381.90374755859375,,,,,
7,,2619,,366.9324951171875,,,,,
7,,2629,,409.10491943359375,,,,,
7,,2639,,450.88592529296875,,,,,
7,,2649,,412.59979248046875,,,,,
7,,2659,,484.345703125,,,,,
7,,2669,,560.3264770507812,,,,,
7,,2679,,551.0203247070312,,,,,
7,,2689,,498.08709716796875,,,,,
7,,2699,,439.023193359375,,,,,
7,,2709,,357.9017333984375,,,,,
7,,2719,,457.042724609375,,,,,
7,,2729,,490.12274169921875,,,,,
7,,2739,,533.4067993164062,,,,,
7,,2749,,434.54058837890625,,,,,
7,,2759,,413.42144775390625,,,,,
7,,2769,,449.6153564453125,,,,,
7,,2779,,356.71392822265625,,,,,
7,,2789,,427.5935974121094,,,,,
7,,2799,,436.567138671875,,,,,
7,,2809,,434.1619567871094,,,,,
7,,2819,,422.6075439453125,,,,,
7,,2829,,427.39892578125,,,,,
7,,2839,,395.2000732421875,,,,,
7,,2849,,395.487548828125,,,,,
7,,2859,,433.77374267578125,,,,,
7,,2869,,349.8582763671875,,,,,
7,,2879,,393.0140686035156,,,,,
7,,2889,,403.46710205078125,,,,,
7,,2899,,367.31219482421875,,,,,
7,,2909,,447.1794738769531,,,,,
7,,2919,,359.9460144042969,,,,,
7,,2929,,389.8480224609375,,,,,
7,,2939,,466.08953857421875,,,,,
7,,2943,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
7,,2943,508.8691101074219,,,,,,
