epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
4,,1809,,452.36883544921875,,,,,
4,,1819,,424.7878112792969,,,,,
4,,1829,,353.1365661621094,,,,,
4,,1839,,454.63214111328125,,,,,
4,,1839,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
4,,1839,508.8032531738281,,,,,,
,0.001,1840,,,,,,,
5,,1849,,395.1399230957031,,,,,
5,,1859,,370.5671081542969,,,,,
5,,1869,,429.0452880859375,,,,,
5,,1879,,356.25018310546875,,,,,
5,,1889,,381.5113220214844,,,,,
5,,1899,,408.33892822265625,,,,,
5,,1909,,378.730712890625,,,,,
5,,1919,,472.34228515625,,,,,
5,,1929,,595.6241455078125,,,,,
5,,1939,,486.1788330078125,,,,,
5,,1949,,362.633056640625,,,,,
5,,1959,,405.71759033203125,,,,,
5,,1969,,360.7590026855469,,,,,
5,,1979,,353.08233642578125,,,,,
5,,1989,,457.8482971191406,,,,,
5,,1999,,320.30157470703125,,,,,
5,,2009,,647.906005859375,,,,,
5,,2019,,390.7635803222656,,,,,
5,,2029,,393.14508056640625,,,,,
5,,2039,,271.081787109375,,,,,
5,,2049,,437.48822021484375,,,,,
5,,2059,,404.58984375,,,,,
5,,2069,,2188.353515625,,,,,
5,,2079,,499.17156982421875,,,,,
5,,2089,,560.503173828125,,,,,
5,,2099,,377.2961120605469,,,,,
5,,2109,,426.9588317871094,,,,,
5,,2119,,619.031005859375,,,,,
5,,2129,,2094.185791015625,,,,,
5,,2139,,406.82281494140625,,,,,
5,,2149,,403.3810119628906,,,,,
5,,2159,,460.4407043457031,,,,,
5,,2169,,605.7520141601562,,,,,
5,,2179,,391.37103271484375,,,,,
5,,2189,,543.8643798828125,,,,,
5,,2199,,540.847900390625,,,,,
5,,2207,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
5,,2207,508.5013122558594,,,,,,
,0.0005,2208,,,,,,,
6,,2209,,394.14093017578125,,,,,
6,,2219,,535.993896484375,,,,,
6,,2229,,547.170166015625,,,,,
6,,2239,,427.3227233886719,,,,,
6,,2249,,356.138671875,,,,,
6,,2259,,506.28076171875,,,,,
6,,2269,,450.5589294433594,,,,,
6,,2279,,409.00311279296875,,,,,
6,,2289,,1660.27001953125,,,,,
6,,2299,,413.12298583984375,,,,,
6,,2309,,488.0393981933594,,,,,
6,,2319,,304.85546875,,,,,
6,,2329,,415.49652099609375,,,,,
6,,2339,,469.7317199707031,,,,,
6,,2349,,405.54913330078125,,,,,
6,,2359,,405.3176574707031,,,,,
6,,2369,,323.04193115234375,,,,,
6,,2379,,460.6011047363281,,,,,
6,,2389,,432.8807678222656,,,,,
6,,2399,,447.2414855957031,,,,,
6,,2409,,454.9432067871094,,,,,
6,,2419,,391.60968017578125,,,,,
6,,2429,,343.4881286621094,,,,,
6,,2439,,2152.0634765625,,,,,
6,,2449,,372.23016357421875,,,,,
6,,2459,,390.70318603515625,,,,,
6,,2469,,433.75439453125,,,,,
6,,2479,,440.717041015625,,,,,
6,,2489,,390.31427001953125,,,,,
6,,2499,,452.89849853515625,,,,,
6,,2509,,423.9718933105469,,,,,
6,,2519,,430.1939697265625,,,,,
6,,2529,,378.9774169921875,,,,,
6,,2539,,363.3174133300781,,,,,
6,,2549,,463.5648498535156,,,,,
6,,2559,,294.021484375,,,,,
6,,2569,,394.4007873535156,,,,,
6,,2575,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
6,,2575,508.7681579589844,,,,,,
,0.0005,2576,,,,,,,
7,,2579,,383.85772705078125,,,,,
7,,2589,,380.4422912597656,,,,,
7,,2599,,439.42047119140625,,,,,
7,,2609,,540.7160034179688,,,,,
7,,2619,,515.4179077148438,,,,,
7,,2629,,546.2697143554688,,,,,
7,,2639,,433.3990478515625,,,,,
7,,2649,,411.62359619140625,,,,,
7,,2659,,351.04351806640625,,,,,
7,,2669,,2211.342529296875,,,,,
7,,2679,,1763.0560302734375,,,,,
7,,2689,,363.122802734375,,,,,
7,,2699,,389.3429260253906,,,,,
7,,2709,,414.56036376953125,,,,,
7,,2719,,454.062255859375,,,,,
7,,2729,,485.2016296386719,,,,,
7,,2739,,389.82470703125,,,,,
7,,2749,,370.6014099121094,,,,,
7,,2759,,494.707275390625,,,,,
7,,2769,,420.4169006347656,,,,,
7,,2779,,417.90234375,,,,,
7,,2789,,311.23297119140625,,,,,
7,,2799,,2098.509521484375,,,,,
7,,2809,,407.1125793457031,,,,,
7,,2819,,421.2693786621094,,,,,
7,,2829,,341.1346740722656,,,,,
7,,2839,,429.6282653808594,,,,,
7,,2849,,486.3516540527344,,,,,
7,,2859,,382.689453125,,,,,
7,,2869,,430.158203125,,,,,
7,,2879,,413.87689208984375,,,,,
7,,2889,,508.16424560546875,,,,,
7,,2899,,370.3542175292969,,,,,
7,,2909,,361.6482849121094,,,,,
7,,2919,,427.8675537109375,,,,,
7,,2929,,453.42852783203125,,,,,
7,,2939,,510.6991271972656,,,,,
7,,2943,,,765.1034545898438,1.0012046098709106,4725.67333984375,1.9999958276748657,765.1034545898438
7,,2943,508.6878356933594,,,,,,
