epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,338.14239501953125,,,,,
0,,19,,304.5359191894531,,,,,
0,,29,,296.21588134765625,,,,,
0,,39,,170.6834259033203,,,,,
0,,49,,198.27928161621094,,,,,
0,,59,,156.6678466796875,,,,,
0,,69,,128.72169494628906,,,,,
0,,79,,147.87069702148438,,,,,
0,,89,,116.6983642578125,,,,,
0,,99,,136.34585571289062,,,,,
0,,109,,99.3027114868164,,,,,
0,,119,,113.24755096435547,,,,,
0,,129,,114.36014556884766,,,,,
0,,139,,108.1877212524414,,,,,
0,,149,,103.86663055419922,,,,,
0,,159,,100.55567169189453,,,,,
0,,169,,99.92474365234375,,,,,
0,,179,,101.71891021728516,,,,,
0,,189,,82.37626647949219,,,,,
0,,199,,77.31929016113281,,,,,
0,,209,,138.30418395996094,,,,,
0,,219,,80.25218200683594,,,,,
0,,229,,70.27972412109375,,,,,
0,,239,,93.87060546875,,,,,
0,,249,,81.7397232055664,,,,,
0,,259,,116.60787963867188,,,,,
0,,269,,101.51383209228516,,,,,
0,,279,,74.33935546875,,,,,
0,,289,,86.84428405761719,,,,,
0,,299,,91.6280746459961,,,,,
0,,309,,79.86898803710938,,,,,
0,,319,,71.86408996582031,,,,,
0,,329,,92.52610778808594,,,,,
0,,339,,111.31233215332031,,,,,
0,,349,,86.22569274902344,,,,,
0,,359,,87.57780456542969,,,,,
0,,369,,96.67724609375,,,,,
0,,379,,73.81568908691406,,,,,
0,,389,,81.74494934082031,,,,,
0,,399,,81.2469253540039,,,,,
0,,409,,67.07199096679688,,,,,
0,,419,,61.871360778808594,,,,,
0,,429,,86.22593688964844,,,,,
0,,439,,91.00900268554688,,,,,
0,,449,,82.28775787353516,,,,,
0,,459,,86.17906188964844,,,,,
0,,469,,88.54899597167969,,,,,
0,,479,,82.44218444824219,,,,,
0,,489,,69.48078155517578,,,,,
0,,498,,,105.57948303222656,1.1791319847106934,198.8783416748047,0.4359104335308075,109.3292236328125
0,,498,116.3211441040039,,,,,,
,0.001,499,,,,,,,
1,,499,,86.47630310058594,,,,,
1,,509,,89.84945678710938,,,,,
1,,519,,82.49273681640625,,,,,
1,,529,,79.97604370117188,,,,,
1,,539,,85.24388122558594,,,,,
1,,549,,73.93415832519531,,,,,
1,,559,,64.20442199707031,,,,,
1,,569,,84.65327453613281,,,,,
1,,579,,75.08100128173828,,,,,
1,,589,,79.89947509765625,,,,,
1,,599,,71.86892700195312,,,,,
1,,609,,67.12605285644531,,,,,
1,,619,,91.25667572021484,,,,,
1,,629,,59.7777099609375,,,,,
1,,639,,114.30976867675781,,,,,
1,,649,,68.93472290039062,,,,,
1,,659,,65.06647491455078,,,,,
1,,669,,81.94107818603516,,,,,
1,,679,,60.286556243896484,,,,,
1,,689,,72.00141143798828,,,,,
1,,699,,74.40390014648438,,,,,
1,,709,,69.03170776367188,,,,,
1,,719,,79.77967071533203,,,,,
1,,729,,55.92530822753906,,,,,
1,,739,,62.299835205078125,,,,,
1,,749,,89.75651550292969,,,,,
1,,759,,62.87731170654297,,,,,
1,,769,,70.74394989013672,,,,,
1,,779,,73.55430603027344,,,,,
1,,789,,81.19105529785156,,,,,
1,,799,,79.36155700683594,,,,,
1,,809,,85.6690673828125,,,,,
1,,819,,102.80372619628906,,,,,
1,,829,,60.865386962890625,,,,,
1,,839,,96.41378021240234,,,,,
1,,849,,64.672119140625,,,,,
1,,859,,91.24397277832031,,,,,
1,,869,,57.556884765625,,,,,
1,,879,,74.2568359375,,,,,
1,,889,,65.92520141601562,,,,,
1,,899,,109.78709411621094,,,,,
1,,909,,80.37730407714844,,,,,
1,,919,,83.8602066040039,,,,,
1,,929,,90.58100891113281,,,,,
1,,939,,75.57774353027344,,,,,
1,,949,,68.14907836914062,,,,,
1,,959,,64.09252166748047,,,,,
1,,969,,69.30599975585938,,,,,
1,,979,,60.857215881347656,,,,,
1,,989,,68.27357482910156,,,,,
1,,997,,,98.04820251464844,0.3274500072002411,189.42140197753906,0.36196351051330566,102.64854431152344
1,,997,76.09517669677734,,,,,,
,0.001,998,,,,,,,
2,,999,,68.91545104980469,,,,,
2,,1009,,79.29783630371094,,,,,
2,,1019,,65.66590881347656,,,,,
2,,1029,,79.33139038085938,,,,,
2,,1039,,76.6829605102539,,,,,
2,,1049,,70.06546783447266,,,,,
2,,1059,,91.92250061035156,,,,,
2,,1069,,80.36077880859375,,,,,
2,,1079,,58.38853454589844,,,,,
2,,1089,,88.41012573242188,,,,,
2,,1099,,88.6437759399414,,,,,
2,,1109,,72.2977523803711,,,,,
2,,1119,,57.00898742675781,,,,,
2,,1129,,72.41606140136719,,,,,
2,,1139,,64.77154541015625,,,,,
2,,1149,,75.18217468261719,,,,,
2,,1159,,68.09136199951172,,,,,
2,,1169,,66.20533752441406,,,,,
2,,1179,,79.64105224609375,,,,,
2,,1189,,73.8639144897461,,,,,
2,,1199,,61.4761962890625,,,,,
2,,1209,,83.93778228759766,,,,,
2,,1219,,80.99661254882812,,,,,
2,,1229,,50.889503479003906,,,,,
2,,1239,,53.19023895263672,,,,,
2,,1249,,57.65577697753906,,,,,
2,,1259,,56.28520584106445,,,,,
2,,1269,,62.04386901855469,,,,,
2,,1279,,61.56846618652344,,,,,
2,,1289,,64.81745147705078,,,,,
2,,1299,,83.97486877441406,,,,,
2,,1309,,90.94072723388672,,,,,
2,,1319,,93.95244598388672,,,,,
2,,1329,,80.97686767578125,,,,,
2,,1339,,54.69940185546875,,,,,
2,,1349,,87.42707824707031,,,,,
2,,1359,,78.17942810058594,,,,,
2,,1369,,60.735870361328125,,,,,
2,,1379,,60.53632354736328,,,,,
2,,1389,,60.83889389038086,,,,,
2,,1399,,76.11466979980469,,,,,
2,,1409,,71.30465698242188,,,,,
2,,1419,,85.1304931640625,,,,,
2,,1429,,62.32972717285156,,,,,
2,,1439,,66.25865173339844,,,,,
2,,1449,,70.70521545410156,,,,,
2,,1459,,74.11582946777344,,,,,
2,,1469,,68.96246337890625,,,,,
2,,1479,,59.72807312011719,,,,,
2,,1489,,77.82450103759766,,,,,
2,,1496,,,117.76100158691406,0.4632049798965454,200.91954040527344,0.40378257632255554,110.49120330810547
2,,1496,72.03827667236328,,,,,,
,0.001,1497,,,,,,,
3,,1499,,101.26730346679688,,,,,
3,,1509,,70.43376159667969,,,,,
3,,1519,,72.87799835205078,,,,,
3,,1529,,48.47727966308594,,,,,
3,,1539,,60.71958923339844,,,,,
3,,1549,,58.60974884033203,,,,,
3,,1559,,80.74978637695312,,,,,
3,,1569,,59.04472351074219,,,,,
3,,1579,,85.51329803466797,,,,,
3,,1589,,71.06431579589844,,,,,
3,,1599,,80.44727325439453,,,,,
3,,1609,,70.8547592163086,,,,,
3,,1619,,63.85503387451172,,,,,
3,,1629,,57.67090606689453,,,,,
3,,1639,,71.97193145751953,,,,,
3,,1649,,86.39393615722656,,,,,
3,,1659,,72.93418884277344,,,,,
3,,1669,,62.26558303833008,,,,,
3,,1679,,59.015960693359375,,,,,
3,,1689,,78.84507751464844,,,,,
3,,1699,,74.29682922363281,,,,,
3,,1709,,81.09840393066406,,,,,
3,,1719,,64.08001708984375,,,,,
