sku_local,source_local,title_local,model_key_local,price_local,category_local,sku_import,source_import,title_import,model_key_import,price_import,category_import,match_score,price_ratio,gap_usd,gap_pct,category,price_import_real_opt,overhead_pct_opt,gap_pct_real_opt,conviene_local_opt,price_import_real_base,overhead_pct_base,gap_pct_real_base,conviene_local_base,price_import_real_cons,overhead_pct_cons,gap_pct_real_cons,conviene_local_cons,precio_venta_bruto,costo_operativo_usd,precio_venta_est,ganancia_unitaria_bruta,roi_unitario_pct,ganancia_esperada,roi_esperado_pct,demanda_cat,score_confianza,score_demanda,score_roi_ponderado,rank
149918609,falabella_pe,Memoria Ram Hyperx Fury Impact 16Gb Ddr4 3200Mhz Sodimm Para Laptop - Alto Rendim,16GB DDR4 3200MHZ,382.4,memorias_ram,B07QQVPQVS,amazon_usa,Timetec 16GB DDR4 3200MHz (PC4-3200AA) PC4-25600 UDIMM Desktop RAM – 288-Pin 1.2V CL22 Non-ECC Unbuffered DIMM Memory Module Upgrade,16GB DDR4 3200MHZ,97.99,RAM,100.0,3.902439024390244,284.41,290.2439024390244,memorias_ram,134.29,37.0,184.75686946161292,0,143.82,46.8,165.8879154498679,0,162.55,65.9,135.25069209474006,0,248.56,12.43,236.13,92.31,64.18,56.89,39.56,1.5,1.0,1.5,0.8863,11
149918609,falabella_pe,Memoria Ram Hyperx Fury Impact 16Gb Ddr4 3200Mhz Sodimm Para Laptop - Alto Rendim,16GB DDR4 3200MHZ,382.4,memorias_ram,B08QR2YGKX,amazon_usa,Samsung 16GB DDR4 3200MHz SODIMM PC4-25600 CL22 2Rx8 1.2V 260-Pin SO-DIMM Laptop Notebook RAM Memory Module M471A2K43DB1-CWE,16GB DDR4 3200MHZ,99.0,RAM,100.0,3.862626262626262,283.4,286.2626262626262,memorias_ram,135.55,36.9,182.1099225378089,0,145.12,46.6,163.50606394707825,0,163.96,65.6,133.22761649182723,0,248.56,12.43,236.13,91.01,62.71,55.59,38.31,1.5,1.0,1.5,0.8709,12
152399836,falabella_pe,Memoria RAM TETT16G3200BU4C16 16GB DDR4 3200MHz,16GB DDR4 3200MHZ,375.57,memorias_ram,B07QQVPQVS,amazon_usa,Timetec 16GB DDR4 3200MHz (PC4-3200AA) PC4-25600 UDIMM Desktop RAM – 288-Pin 1.2V CL22 Non-ECC Unbuffered DIMM Memory Module Upgrade,16GB DDR4 3200MHZ,97.99,RAM,100.0,3.832738034493316,277.58,283.2738034493316,memorias_ram,134.29,37.0,179.67086156824783,0,143.82,46.8,161.1389236545682,0,162.55,65.9,131.04890802829897,0,244.12,12.21,231.91,88.09,61.25,53.3,37.06,1.5,1.0,1.5,0.8556,13
152675400,falabella_pe,"Módulo Ram 32Gb Ddr4 3200Mhz Para Workstation Y Desktop, Dimm No Ecc, Alto Rendim",32GB DDR4 3200MHZ,600.24,memorias_ram,B0GHSVS8T6,amazon_usa,ADATA 32GB DDR4 3200MHz Desktop RAM Memory Module | 1x32GB UDIMM PC4-25600 | CL22 Non-ECC Unbuffered | 288-Pin DIMM for Desktop PCs | AD4U320032G22-SGN,32GB DDR4 3200MHZ,165.0,RAM,100.0,3.637818181818182,435.24,263.7818181818182,memorias_ram,217.92,32.1,175.44052863436127,0,229.86,39.3,161.13286348211955,0,316.31,91.7,89.76320698049382,0,390.16,19.51,370.65,140.79,61.25,85.19,37.06,1.5,1.0,1.5,0.8556,14
139191751,falabella_pe,Procesador Ryzen 5 7600X 4.70-5.30Ghz Cache L3 32MB Socket AM5,RYZEN 5 7600X,528.59,procesadores,v1|115712758959|0,ebay_usa,"AMD Ryzen 5 7600X Processor (4.7 GHz, 6 Cores, Socket AM5)",RYZEN 5 7600X,139.99,unknown,100.0,3.7759125651832273,388.6,277.5912565183227,procesadores,186.71,33.4,183.1074929034331,0,197.75,41.3,167.30214917825538,0,221.31,58.1,138.84596267678825,0,343.58,17.18,326.4,128.65,65.06,79.69,40.3,1.3,1.0,1.3,0.8421,15
152399836,falabella_pe,Memoria RAM TETT16G3200BU4C16 16GB DDR4 3200MHz,16GB DDR4 3200MHZ,375.57,memorias_ram,B08QR2YGKX,amazon_usa,Samsung 16GB DDR4 3200MHz SODIMM PC4-25600 CL22 2Rx8 1.2V 260-Pin SO-DIMM Laptop Notebook RAM Memory Module M471A2K43DB1-CWE,16GB DDR4 3200MHZ,99.0,RAM,100.0,3.793636363636364,276.57,279.3636363636364,memorias_ram,135.55,36.9,177.07119144227218,0,145.12,46.6,158.79961411245864,0,163.96,65.6,129.061966333252,0,244.12,12.21,231.91,86.79,59.81,52.0,35.83,1.5,1.0,1.5,0.8404,16
155289298,falabella_pe,MEMORIA VENGEANCE LPX 16GB DDR4 a 3200 MHz C16,16GB DDR4,440.15,memorias_ram,B08C56GZGK,amazon_usa,"Crucial 16GB DDR4 RAM, 3200MHz (PC4-25600) CL22 Desktop Memory, UDIMM 288-Pin, Downclockable to 2933/2666MHz, Compatible with Intel and AMD Ryzen - CT16G4DFRA32A",16GB DDR4,119.62,RAM,100.0,3.6795686340076905,320.53,267.95686340076907,memorias_ram,161.29,34.8,172.8935457870916,0,171.59,43.4,156.51261728538955,0,192.81,61.2,128.2817281261345,0,286.1,14.31,271.79,100.2,58.4,59.43,34.63,1.5,1.0,1.5,0.8257,17
152177507,falabella_pe,PROCESADOR CORE I5-10600K 4.10GHZ-4.80GHZ P-N BX8070110600K,CORE I5-10600K | I5-10600K | BX8070110600K,394.52,CPU,v1|307068580943|0,ebay_usa,"Intel Core i5-13600K Processor (5.1 GHz, 14 Cores, LGA 1700) Box - BX8071513600K",CORE I5-13600K | I5-13600K | BX8071513600K,100.0,unknown,90.47619047619048,3.9452,294.52,294.52,cpu,136.8,36.8,188.39181286549703,0,146.4,46.4,169.4808743169399,0,165.36,65.4,138.58248669569423,0,256.44,12.82,243.62,97.22,66.41,60.68,41.45,1.3,0.9047619047619048,1.1762,0.8232,18
152521933,falabella_pe,Monitor gamer curvo 32 pulgadas QHD 180Hz 1ms UltraGear 32G600A-B,180HZ,529.21,monitores,v1|176454841516|0,ebay_usa,"Z-EDGE UG27 1080P FHD 180Hz 1ms Curved Gaming Monitor, FreeSync, HDMI 2.0, DP1.4",180HZ,139.99,unknown,100.0,3.7803414529609256,389.22,278.03414529609256,monitores,186.71,33.4,183.43955867387928,0,197.75,41.3,167.6156763590392,0,221.31,58.1,139.12611269260316,0,343.99,17.2,326.79,129.04,65.25,80.02,40.47,1.2,1.0,1.2,0.8175,19
153887977,falabella_pe,Monitor gamer curvo UltraGear 32 pulgadas QHD 180Hz 1ms FreeSync HDR 32G600A-B,180HZ,529.21,monitores,v1|176454841516|0,ebay_usa,"Z-EDGE UG27 1080P FHD 180Hz 1ms Curved Gaming Monitor, FreeSync, HDMI 2.0, DP1.4",180HZ,139.99,unknown,100.0,3.7803414529609256,389.22,278.03414529609256,monitores,186.71,33.4,183.43955867387928,0,197.75,41.3,167.6156763590392,0,221.31,58.1,139.12611269260316,0,343.99,17.2,326.79,129.04,65.25,80.02,40.47,1.2,1.0,1.2,0.8175,20
