sku_local,source_local,title_local,model_key_local,price_local,category_local,sku_import,source_import,title_import,model_key_import,price_import,category_import,match_score,price_ratio,gap_usd,gap_pct,category,price_import_real_opt,overhead_pct_opt,gap_pct_real_opt,conviene_local_opt,price_import_real_base,overhead_pct_base,gap_pct_real_base,conviene_local_base,price_import_real_cons,overhead_pct_cons,gap_pct_real_cons,conviene_local_cons
155196027,falabella_pe,"Monitor ROG STRIX OLED Glossy 4TA GEN XG27AQWMG 27"" QHD, 280Hz, 0.3Ms, True Black 500","27"" | 280HZ",1468.43,monitores,v1|227367199577|0,ebay_usa,"UPERFECT 27"" 4K Portable Monitor 288Hz Gaming Monitor 3840x2160 for PS4/5 Xbox","27"" | 288HZ",399.99,unknown,90.9090909090909,3.67116677916948,1068.44,267.11667791694794,monitores,511.19,27.8,187.25718421721865,0,581.59,45.4,152.48542787874618,0,645.11,61.3,127.62474616732031,0
144302506,falabella_pe,Disco Solido Green M2 SN350 NVME 1TB,NVME 1TB | SN350,276.06,SSD,v1|157788199645|0,ebay_usa,"Western Digital SanDisk WD Blue SN5100 M.2 2280 1TB NVMe SSD, PCIe Gen 4.0",1TB NVME | SN5100,209.0,unknown,90.9090909090909,1.3208612440191387,67.06,32.08612440191388,ssd,272.83,30.5,1.183887402411765,0,336.36,60.9,-17.92722083481984,1,377.87,80.8,-26.943128589197347,1
144302506,falabella_pe,Disco Solido Green M2 SN350 NVME 1TB,NVME 1TB | SN350,276.06,SSD,v1|227438889617|0,ebay_usa,"Western Digital SanDisk WD Blue SN5100 M.2 2280 1TB NVMe SSD, PCIe Gen 4.0",1TB NVME | SN5100,162.0,unknown,90.9090909090909,1.704074074074074,114.06,70.4074074074074,ssd,214.18,32.2,28.891586516014566,0,226.01,39.5,22.14503783018451,0,252.11,55.6,9.49982150648526,0
144302506,falabella_pe,Disco Solido Green M2 SN350 NVME 1TB,NVME 1TB | SN350,276.06,SSD,v1|366537709674|0,ebay_usa,"Western Digital SanDisk WD Blue SN5100 M.2 2280 1TB NVMe SSD, PCIe Gen 4.0",1TB NVME | SN5100,129.0,unknown,90.9090909090909,2.14,147.06,114.0,ssd,172.99,34.1,59.58147869819064,0,183.64,42.4,50.32672620344153,0,205.94,59.6,34.04875206370788,0
155093785,falabella_pe,"Monitor Gaming UltraGear G5 27"" FHD IPS 200Hz HDMIx2 DP Salida auriculares 3-Polos","27"" | 200HZ",230.24,monitores,v1|178109879995|0,ebay_usa,"Acer Nitro 27"" WQHD Gaming IPS AMD Freesync Premium up to 240Hz Refresh Srgb99%","27"" | 240HZ",272.93,unknown,90.9090909090909,0.8435862675411278,-42.69,-15.64137324588722,monitores,352.62,29.2,-34.705915716635474,1,418.44,53.3,-44.976579676895135,1,467.32,71.2,-50.731832577248994,1
134248580,falabella_pe,Unidad de estado solido Green SN350 NVMe 2TB M2 2280,NVME 2TB | SN350,667.55,discos_ssd,B0BBL2N1QS,amazon_usa,BLACK M.2 内蔵 2TB NVMe PCIe Gen4 x4 (読取り最大 7300MB/s 書込み最大 6600MB/s) ゲーミング PC S200T2X0E-EC SN850X 【国内正規取扱代理店】,2TB NVME | SN850X,449.99,SSD,90.9090909090909,1.4834774106091244,217.55999999999997,48.347741060912455,discos_ssd,573.59,27.5,16.381038721037662,0,645.79,43.5,3.3695164062620964,0,715.07,58.9,-6.645503237445298,1
134248580,falabella_pe,Unidad de estado solido Green SN350 NVMe 2TB M2 2280,NVME 2TB | SN350,667.55,discos_ssd,B0B3RQDGL7,amazon_usa,WD_Black SN850X 2TB NVMe PCIe 4.0 x4 M.2 Internal Gaming SSD Without Heatsink,2TB NVME | SN850X,349.0,SSD,90.9090909090909,1.912750716332378,318.54999999999995,91.2750716332378,discos_ssd,447.55,28.2,49.15651882471231,0,516.12,47.9,29.340075951329137,0,573.76,64.4,16.346556051310646,0
133734292,falabella_pe,Procesador Core i7-14700KF 3 40 a 5 60GHz 33 MB LGA1700 125-253W,CORE I7-14700KF | I7-14700KF | 253W | LGA1700,942.73,CPU,B09NBL478G,amazon_usa,Intel Core i7-12700K Desktop Processor 12 (8P+4E) Cores up to 5.0 GHz Unlocked LGA1700 600 Series Chipset 125W (Renewed),CORE I7-12700K | I7-12700K | 125W | LGA1700,289.97,CPU,90.9090909090909,3.251129427182122,652.76,225.1129427182122,cpu,373.88,28.9,152.1477479405157,0,440.32,51.9,114.10110828488374,0,491.17,69.4,91.93558238491765,0
154494064,falabella_pe,MEMORIA RAM 32GB DDR5-5600MHZ-PC5-44800 PN KCP556SD8-32,32GB DDR5 | KCP556SD8,773.06,memorias_ram,v1|204692435636|0,ebay_usa,64GB 2x 32GB DDR5 SODIMM 5200 RAM KCP552SD8K2-64 Compatible Replacement Memory,32GB DDR5 | KCP552SD8K2,917.0,unknown,90.9090909090909,0.8430316248636859,-143.94000000000003,-15.696837513631412,memorias_ram,1156.42,26.1,-33.150585427439864,1,1245.43,35.8,-37.92826573954378,1,1368.51,49.2,-43.51082564248709,1
154494058,falabella_pe,MEMORIA RAM FURY IMPACT SODIMM 16GB DDR5 P-N KF556S40IB-16,16GB DDR5 | KF556S40IB,372.98,RAM,v1|366264140079|0,ebay_usa,Kingston FURY Impact 5600 MHz 262-pin 32GB DDR5 RAM Module - (KF556S40IB-32),32GB DDR5 | KF556S40IB,300.0,unknown,90.9090909090909,1.2432666666666667,72.98000000000002,24.32666666666667,ram,386.4,28.8,-3.473084886128354,1,453.2,51.1,-17.700794351279782,1,505.2,68.4,-26.171813143309574,1
145997097,falabella_pe,Monitor Odyssey G3 LS24DG300ELXPE 24 pulgadas Full HD 180 Hz 1 ms,180 HZ,194.15,monitores,v1|117317476039|0,ebay_usa,ASUS ROG Strix XG27ACS 27in LCD Gaming Monitor 2560x1440 180Hz 1ms HDMI DP,180HZ,175.0,unknown,90.9090909090909,1.1094285714285714,19.15000000000001,10.942857142857148,monitores,230.4,31.7,-15.733506944444445,1,292.7,67.3,-33.669285958319094,1,330.3,88.7,-41.22010293672419,1
145997097,falabella_pe,Monitor Odyssey G3 LS24DG300ELXPE 24 pulgadas Full HD 180 Hz 1 ms,180 HZ,194.15,monitores,v1|168120965009|0,ebay_usa,Acer Nitro 27 inch QHD 2K 1440P 180Hz IPS AMD FreeSync (AMD Adaptive Sync),180HZ,321.58,unknown,90.9090909090909,0.6037377946389701,-127.42999999999998,-39.62622053610298,monitores,413.33,28.5,-53.027846998766115,1,480.91,49.5,-59.62862073984737,1,535.39,66.5,-63.73671529165655,1
145997097,falabella_pe,Monitor Odyssey G3 LS24DG300ELXPE 24 pulgadas Full HD 180 Hz 1 ms,180 HZ,194.15,monitores,v1|176454841516|0,ebay_usa,"Z-EDGE UG27 1080P FHD 180Hz 1ms Curved Gaming Monitor, FreeSync, HDMI 2.0, DP1.4",180HZ,139.99,unknown,90.9090909090909,1.386884777484106,54.16,38.68847774841059,monitores,186.71,33.4,3.9847892453537557,0,197.75,41.3,-1.8204804045511982,1,221.31,58.1,-12.272378112150376,1
145997097,falabella_pe,Monitor Odyssey G3 LS24DG300ELXPE 24 pulgadas Full HD 180 Hz 1 ms,180 HZ,194.15,monitores,v1|206261773051|0,ebay_usa,ASUS ROG Strix XG27ACS 27in LCD Gaming Monitor 2560x1440 180Hz 1ms HDMI DP,180HZ,175.0,unknown,90.9090909090909,1.1094285714285714,19.15000000000001,10.942857142857148,monitores,230.4,31.7,-15.733506944444445,1,292.7,67.3,-33.669285958319094,1,330.3,88.7,-41.22010293672419,1
