epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,274.2174377441406,,,,,
0,,19,,174.13522338867188,,,,,
0,,29,,166.43118286132812,,,,,
0,,39,,83.19074249267578,,,,,
0,,49,,102.88885498046875,,,,,
0,,59,,75.82023620605469,,,,,
0,,69,,75.12788391113281,,,,,
0,,79,,68.1252212524414,,,,,
0,,89,,66.13365173339844,,,,,
0,,99,,87.90869140625,,,,,
0,,109,,42.37955093383789,,,,,
0,,119,,67.90403747558594,,,,,
0,,129,,48.9725227355957,,,,,
0,,139,,44.52060317993164,,,,,
0,,149,,69.84242248535156,,,,,
0,,159,,44.03656005859375,,,,,
0,,169,,50.02674865722656,,,,,
0,,179,,37.266258239746094,,,,,
0,,189,,49.33355712890625,,,,,
0,,199,,44.49878692626953,,,,,
0,,209,,50.21735763549805,,,,,
0,,219,,32.115596771240234,,,,,
0,,229,,39.94815444946289,,,,,
0,,239,,46.553466796875,,,,,
0,,249,,116.73944091796875,,,,,
0,,259,,68.92427062988281,,,,,
0,,269,,43.9689826965332,,,,,
0,,279,,62.30955505371094,,,,,
0,,289,,50.090030670166016,,,,,
0,,299,,35.825225830078125,,,,,
0,,309,,31.90483283996582,,,,,
0,,319,,40.634849548339844,,,,,
0,,329,,32.70543670654297,,,,,
0,,339,,51.36887741088867,,,,,
0,,349,,61.0552864074707,,,,,
0,,359,,29.608957290649414,,,,,
0,,369,,29.140869140625,,,,,
0,,379,,25.137237548828125,,,,,
0,,389,,33.643096923828125,,,,,
0,,399,,29.811874389648438,,,,,
0,,409,,29.612693786621094,,,,,
0,,419,,35.03343963623047,,,,,
0,,429,,26.870325088500977,,,,,
0,,439,,31.4556884765625,,,,,
0,,449,,22.610530853271484,,,,,
0,,459,,29.648530960083008,,,,,
0,,469,,42.661346435546875,,,,,
0,,479,,36.75111770629883,,,,,
0,,489,,26.783870697021484,,,,,
0,,498,,,258.91156005859375,3.7486932277679443,406.04449462890625,0.6946797966957092,230.08285522460938
0,,498,62.96648406982422,,,,,,
,0.001,499,,,,,,,
1,,499,,21.28414535522461,,,,,
1,,509,,36.62531280517578,,,,,
1,,519,,24.983795166015625,,,,,
1,,529,,35.93605422973633,,,,,
1,,539,,32.43811798095703,,,,,
1,,549,,38.561180114746094,,,,,
1,,559,,34.707542419433594,,,,,
1,,569,,35.290931701660156,,,,,
1,,579,,29.301244735717773,,,,,
1,,589,,22.256641387939453,,,,,
1,,599,,34.121604919433594,,,,,
1,,609,,40.237266540527344,,,,,
1,,619,,28.190385818481445,,,,,
1,,629,,26.6158447265625,,,,,
1,,639,,36.7808723449707,,,,,
1,,649,,32.46662139892578,,,,,
1,,659,,25.009021759033203,,,,,
1,,669,,34.68749237060547,,,,,
1,,679,,23.40933609008789,,,,,
1,,689,,30.20184326171875,,,,,
1,,699,,27.454870223999023,,,,,
1,,709,,30.72543716430664,,,,,
1,,719,,24.25522232055664,,,,,
1,,729,,43.608001708984375,,,,,
1,,739,,23.51222801208496,,,,,
1,,749,,28.125507354736328,,,,,
1,,759,,42.430206298828125,,,,,
1,,769,,38.06949234008789,,,,,
1,,779,,29.82201385498047,,,,,
1,,789,,44.50336456298828,,,,,
1,,799,,23.72008514404297,,,,,
1,,809,,24.776491165161133,,,,,
1,,819,,29.3304443359375,,,,,
1,,829,,26.15898895263672,,,,,
1,,839,,22.09036636352539,,,,,
1,,849,,28.26825714111328,,,,,
1,,859,,24.27699089050293,,,,,
1,,869,,28.12495231628418,,,,,
1,,879,,18.87533950805664,,,,,
1,,889,,18.360824584960938,,,,,
1,,899,,24.76523208618164,,,,,
1,,909,,26.060108184814453,,,,,
1,,919,,22.373626708984375,,,,,
1,,929,,18.640052795410156,,,,,
1,,939,,16.372791290283203,,,,,
1,,949,,22.5330867767334,,,,,
1,,959,,24.49665069580078,,,,,
1,,969,,30.365097045898438,,,,,
1,,979,,32.85986328125,,,,,
1,,989,,34.440582275390625,,,,,
1,,997,,,262.4280700683594,4.281923294067383,396.3796691894531,0.7034708857536316,235.9500732421875
1,,997,31.873552322387695,,,,,,
,0.001,998,,,,,,,
2,,999,,13.962504386901855,,,,,
2,,1009,,23.705564498901367,,,,,
2,,1019,,40.94827651977539,,,,,
2,,1029,,30.021751403808594,,,,,
2,,1039,,26.59670639038086,,,,,
2,,1049,,30.85982894897461,,,,,
2,,1059,,23.68167495727539,,,,,
2,,1069,,24.648710250854492,,,,,
2,,1079,,34.86393356323242,,,,,
2,,1089,,20.441761016845703,,,,,
2,,1099,,32.807456970214844,,,,,
2,,1109,,22.425434112548828,,,,,
2,,1119,,17.628475189208984,,,,,
2,,1129,,17.984045028686523,,,,,
2,,1139,,34.705570220947266,,,,,
2,,1149,,29.21575164794922,,,,,
2,,1159,,39.518653869628906,,,,,
2,,1169,,21.225910186767578,,,,,
2,,1179,,19.181671142578125,,,,,
2,,1189,,26.491863250732422,,,,,
2,,1199,,21.62010383605957,,,,,
2,,1209,,26.01555061340332,,,,,
2,,1219,,21.803054809570312,,,,,
2,,1229,,20.433494567871094,,,,,
2,,1239,,32.22126007080078,,,,,
2,,1249,,26.7911376953125,,,,,
2,,1259,,22.35662841796875,,,,,
2,,1269,,37.92569351196289,,,,,
2,,1279,,19.70145034790039,,,,,
2,,1289,,23.00069236755371,,,,,
2,,1299,,17.046035766601562,,,,,
2,,1309,,21.109909057617188,,,,,
2,,1319,,22.100849151611328,,,,,
2,,1329,,25.925495147705078,,,,,
2,,1339,,22.46245574951172,,,,,
2,,1349,,23.309913635253906,,,,,
2,,1359,,26.152437210083008,,,,,
2,,1369,,21.087928771972656,,,,,
2,,1379,,31.761959075927734,,,,,
2,,1389,,27.247577667236328,,,,,
2,,1399,,16.33126449584961,,,,,
2,,1409,,41.047401428222656,,,,,
2,,1419,,61.284976959228516,,,,,
2,,1429,,23.524982452392578,,,,,
2,,1439,,31.511186599731445,,,,,
2,,1449,,25.088552474975586,,,,,
2,,1459,,33.820350646972656,,,,,
2,,1469,,28.19344139099121,,,,,
2,,1479,,17.45978546142578,,,,,
2,,1489,,29.96027374267578,,,,,
2,,1496,,,278.30352783203125,4.371438026428223,410.7054138183594,0.7283657193183899,246.85809326171875
2,,1496,27.72865104675293,,,,,,
,0.001,1497,,,,,,,
3,,1499,,19.413068771362305,,,,,
3,,1509,,23.772409439086914,,,,,
3,,1519,,17.90550422668457,,,,,
3,,1529,,33.04194641113281,,,,,
3,,1539,,25.191143035888672,,,,,
3,,1549,,25.77187728881836,,,,,
3,,1559,,54.439453125,,,,,
3,,1569,,23.586469650268555,,,,,
3,,1579,,14.234965324401855,,,,,
3,,1589,,18.23749351501465,,,,,
3,,1599,,80.61521911621094,,,,,
3,,1609,,28.362079620361328,,,,,
3,,1619,,14.855447769165039,,,,,
3,,1629,,19.64905548095703,,,,,
3,,1639,,27.870012283325195,,,,,
3,,1649,,28.70375633239746,,,,,
3,,1659,,16.94844627380371,,,,,
3,,1669,,27.155357360839844,,,,,
3,,1679,,59.39015197753906,,,,,
3,,1689,,15.533241271972656,,,,,
3,,1699,,24.047067642211914,,,,,
3,,1709,,21.488380432128906,,,,,
3,,1719,,35.80117416381836,,,,,
3,,1729,,41.60187911987305,,,,,
3,,1739,,16.22623634338379,,,,,
3,,1749,,17.747922897338867,,,,,
3,,1759,,13.687244415283203,,,,,
3,,1769,,32.31847381591797,,,,,
3,,1779,,19.403684616088867,,,,,
3,,1789,,16.347946166992188,,,,,
3,,1799,,21.451467514038086,,,,,
3,,1809,,21.93548583984375,,,,,
3,,1819,,16.178796768188477,,,,,
3,,1829,,21.62105941772461,,,,,
3,,1839,,24.800769805908203,,,,,
3,,1849,,16.173004150390625,,,,,
3,,1859,,22.51146697998047,,,,,
3,,1869,,51.33654022216797,,,,,
3,,1879,,33.99536895751953,,,,,
3,,1889,,27.488018035888672,,,,,
3,,1899,,16.37530517578125,,,,,
3,,1909,,27.834423065185547,,,,,
3,,1919,,18.617162704467773,,,,,
3,,1929,,23.801969528198242,,,,,
3,,1939,,20.19890594482422,,,,,
3,,1949,,25.150707244873047,,,,,
3,,1959,,17.59498405456543,,,,,
3,,1969,,29.739910125732422,,,,,
3,,1979,,17.622474670410156,,,,,
3,,1989,,18.870750427246094,,,,,
3,,1995,,,275.4729919433594,4.028716087341309,414.2481994628906,0.7206864356994629,249.95486450195312
3,,1995,24.554738998413086,,,,,,
,0.001,1996,,,,,,,
4,,1999,,24.72527313232422,,,,,
4,,2009,,24.03461456298828,,,,,
4,,2019,,20.53530502319336,,,,,
4,,2029,,29.870708465576172,,,,,
4,,2039,,11.026467323303223,,,,,
4,,2049,,23.553607940673828,,,,,
4,,2059,,15.516576766967773,,,,,
4,,2069,,21.28337860107422,,,,,
4,,2079,,24.30265235900879,,,,,
4,,2089,,31.451725006103516,,,,,
4,,2099,,22.631484985351562,,,,,
4,,2109,,15.393234252929688,,,,,
